Identificador,ENSINO-MEDIO-SEGUNDO-GRAU,Instituição,Início,Fim,CURSO-TECNICO-PROFISSIONALIZANTE,Instituição,Início,Fim,GRADUACAO,Instituição,Início,Fim,ESPECIALIZACAO,Instituição,Início,Fim,MESTRADO,Instituição,Início,Fim,DOUTORADO,Instituição,Início,Fim
8588825680430720,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2005,,,,,,,,,,,,,,,,
8588843645124965,,,,,Mecatrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,,,,,,,,,,,,,
8601109569262887,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,,,,
8607097094259936,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2005,,,,,,,,,,,,,,,,
8636672177012954,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1999,,,,,,,,,,,,
8637166118721177,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,Engenharia De Computação,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2017,,,,,,,,,,,,
8639488555354274,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2006,,,,,,,,,,,,,,,,
8643253937039437,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
8651695540434657,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1996,2000,,,,,,,,,,,,,,,,
8662881486262492,,,,,Química Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1993,1996,,,,,,,,,,,,,,,,
8669520359478396,,,,,,,,,Engenharia Industrial Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2009,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2012,,,,
8682730834485448,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2003,,,,,,,,,,,,,,,,
8711860705425837,,,,, Eletromecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1996,,,,,,,,,,,,,,,,
8713273529478602,,,,,,,,,Engenharia Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1999,,,,,,,,,,,,
8733803872306754,,,,,,,,,,,,,,,,,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2019,
8757467015273701,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,1998,2005,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2014,,,,
8777093809077442,,,,,Eletrotécnica,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2008,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,,,,,,,,
8814881973882821,,,,,,,,,Engenharia Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2014,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
8842769319920921,,,,,,,,,Graduação De Professores - Química Aplicada,Centro Federal de Educação Tecnológica de Minas Gerais,1981,1983,,,,,,,,,,,,
8849115379503469,,,,,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2018,
8857969451152439,,,,,Meio Ambiente,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2010,,,,,,,,,,,,,,,,
8859859372435231,,,,,,,,,Engenharia Industrial Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2007,,,,,,,,,,,,
8872247672468683,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1988,1996,,,,,,,,,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1985,1987,,,,,,,,,,,,,,,,
8875985231124386,,,,,,,,,,,,,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
8880044738081621,,,,,,,,,Engenharia Industrial Mecanica,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2006,,,,,,,,,,,,
8880485095574300,,,,,Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,1993,1996,,,,,,,,,,,,,,,,
8882476313688983,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2017
8890192319510156,,,,,Eletromecanica,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,,,,,,,,,,,,,,,,
8890702544807541,,,,,Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2002,,,,,,,,,,,,,,,,
8893036475299265,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2016,,,,,,,,,,,,
8931632051743604,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2002,,,,,,,,,,,,,,,,
8935596682649611,,,,,Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2007,,,,,Processamento De Materiais Metálicos,Centro Federal de Educação Tecnológica de Minas Gerais,2019,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
8941322442594270,,,,,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2021,
8976953031734294,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
8987245780296021,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1999,2001,,,,,,,,,,,,,,,,
9002478972691907,,,,,,,,,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
9005080117647839,,,,, Mecânico,Centro Federal de Educação Tecnológica de Minas Gerais,1976,1980,Engenharia Industrial Mecanica,Centro Federal de Educação Tecnológica de Minas Gerais,1982,1986,,,,,,,,,,,,
9007378789881575,,,,,Turismo,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,,,,,,,,,,,,,,,,
9021909788791062,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2011,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2014,
9025531526486273,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1996,,,,,,,,,,,,,,,,
9026082140942403,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2018,,,,
9041675086243285,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,,,,,,,,,,,,,
9057694146615399,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2015,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2017,
9067945091771898,,,,,Eletromecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2006,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2012,,,,
9105929982382119,,,,,Eletrotecnica,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2012,,,,,,,,,,,,,,,,
9123423980082942,,,,,,,,,Tecnologia Em Radiologia,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2005,,,,,,,,,,,,
9132922112754255,,,,,Eletrotécnica/automação Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,,,,,,,,,,,,,
9137063049020992,,,,,,,,,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2016,,,,
9146004580313325,,,,,,,,,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2020,
9151609077390791,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,Engenharia De Controle E Automação,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2014,,,,,,,,,,,,
9154856028155566,,,,, Mecânico,Centro Federal de Educação Tecnológica de Minas Gerais,1977,1980,,,,,,,,,,,,,,,,
9158102147518437,,,,,Informática Industrial/automação,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,,,,,,,,,,,,,
9183470221179987,,,,,Química Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1995,1997,,,,,,,,,,,,,,,,
9184261603227889,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2002,,,,,,,,,,,,
9188065534919235,,,,,,,,,Programa Especial De Formação De Docente,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2017,,,,,,,,,,,,
9190982328302392,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2004,,,,,,,,,,,,,,,,
9200916390840755,,,,,,,,,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
9201327827768570,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1995,1997,,,,,,,,,,,,,,,,
9209838583012439,,,,,Mecânica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2012,,,,,,,,,,,,,,,,
9211107922469506,,,,,Turismo E Lazer,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2009,,,,,,,,,,,,,,,,
9243461251141458,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2015,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
9249261879776940,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,,,,
9262250330669762,,,,,Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,,,,,,,,
9268839602886331,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1989,1992,,,,,,,,,,,,,,,,
9279347827371847,,,,, Industrial Em Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,1993,1996,Engenharia Industrial Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2003,,,,,,,,,,,,
9298859485179703,,,,,,,,,Licenciatura Plena Para A Graduação De Professores,Centro Federal de Educação Tecnológica de Minas Gerais,1989,1992,,,,,,,,,,,,
9304670806424025,,,,,,,,,Engenharia De Controle E Automação,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,,,,,,,,
9315077108372713,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2005,,,,,,,,,,,,,,,,
9333187368585979,,,,,,,,,Engenharia De Controle E Automação,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2012,,,,,,,,,,,,
9335850876531285,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1982,1984,,,,,,,,,,,,,,,,
9337698609421148,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2014,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2016,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2018,
9343948162833263,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2016,,,,,,,,,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2003,,,,,,,,,,,,,,,,
9379573074028138,,,,, Mecânico,Centro Federal de Educação Tecnológica de Minas Gerais,1992,1995,,,,,,,,,,,,,,,,
9400428714968901,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,,,,
9404626303862593,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1996,1998,,,,,,,,,,,,,,,,
9414495095303327,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1978,1980,,,,,,,,,,,,,,,,
9417683579389517,,,,,,,,,Prog.esp. De Formação Pedagógica De Docentes,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2009,,,,,,,,,,,,
,,,,,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1988,1989,,,,,,,,,,,,
,,,,,,,,,Licenciatura Plena,Centro Federal de Educação Tecnológica de Minas Gerais,1988,1990,,,,,,,,,,,,
9431676052052565,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
9444010935383508,,,,,Informática,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,,,,,,,,,,,,,
9444042971968548,,,,,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2017,
9444054046936703,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2010,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2005,,,,,,,,,,,,,,,,
9463732877236531,,,,,Eletrotécnica,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2009,,,,,,,,,,,,,,,,
9473666830494522,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1981,1989,,,,,,,,,,,,
9477040511534268,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
9483034344491394,,,,,,,,,,,,,,,,,Administração De Empresas,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
9494647299593318,,,,,Meio Ambiente,Centro Federal de Educação Tecnológica de Minas Gerais,2001,2003,,,,,,,,,,,,,,,,
9502306490946122,,,,,,,,,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2018,,,,
9526244340871319,,,,,,,,,,,,,,,,,Educação,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
9534681736915711,,,,,,,,,,,,,,,,,,,,,Programa De Pós-graduação Em Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2017,
9555880037472548,,,,,Meio Ambiente,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2008,,,,,,,,,,,,,,,,
9558316732452082,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,,,,,,,,,,,,,
9579932828054041,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,,,,
9582245252680781,,,,,,,,,Engenharia De Automação Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2012,,,,,,,,,,,,
9584546680295591,,,,,,,,,,,,,,,,,Administração,Centro Federal de Educação Tecnológica de Minas Gerais,2019,2021,,,,
,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1991,1993,,,,,,,,,,,,,,,,
9594901380554916,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais - Campus III,2007,2009,,,,,,,,,,,,,,,,
9604981002731747,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2003,,,,,,,,,,,,,,,,
9617068678301581,,,,,Eletrotécnica,Centro Federal de Educação Tecnológica de Minas Gerais- Campus Nepomuceno,2008,2010,,,,,,,,,,,,,,,,
9626388022838531,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
9630149143584621,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2006,,,,,Engenharia Civil - Área De Concetração Estruturas,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2013,,,,
9644414437614319,,,,,,,,,,,,,,,,,Tecnologia,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2005,,,,
9649269793003605,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1992,1996,,,,,,,,,,,,
9670276813114777,,,,,,,,,,,,,,,,,Mestrado Multicêntrico Em Química,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,Doutorado Multicêntrico Em Química,Centro Federal de Educação Tecnológica de Minas Gerais,2021,
9691853002859478,,,,,,,,,Administração,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,Administração,Centro Federal de Educação Tecnológica de Minas Gerais,2019,2021,,,,
9694879247981276,,,,,Equipamentos Biomédicos,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,Programa Especial De Formação De Docente,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2016,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2004,,,,,,,,,,,,,,,,
9724325154517942,,,,,,,,,,,,,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
9733326551339869,,,,,,,,,Programa Especial De Formação De Docente,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2015,,,,,,,,,,,,
9750990320500414,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,,,,,,,,
9791024128849349,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,,,,,,,,,,,,,
9809229657295478,,,,, Mecânica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2006,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
9822253950704581,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,,,,
9823969602290263,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2000,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2005,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,
9829323491224732,,,,,,,,,Engenharia Industrial Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2007,,,,,,,,,,,,
9830125817101491,,,,,,,,,,,,,,,,,,,,,Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2016,
,,,,,Informática Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1996,1999,,,,,,,,,,,,,,,,
9851194732668580,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,,,,,,,,
9867180416451921,,,,,Meio Ambiente,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2010,,,,,,,,,,,,,,,,
9878978991504080,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
9922035437261409,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,,,,,,,,
9930817600272042,,,,,Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1977,1979,Graduação De Professores,Centro Federal de Educação Tecnológica de Minas Gerais,1981,1983,,,,,,,,,,,,
9938779240198811,,,,,,,,,Engenharia Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2013,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
9943818682025940,,,,,,,,,Engenharia Ambiental E Sanitária,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2016,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2019,
9945547366139724,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,,,,
