Identificador,ENSINO-MEDIO-SEGUNDO-GRAU,Instituição,Início,Fim,CURSO-TECNICO-PROFISSIONALIZANTE,Instituição,Início,Fim,GRADUACAO,Instituição,Início,Fim,ESPECIALIZACAO,Instituição,Início,Fim,MESTRADO,Instituição,Início,Fim,DOUTORADO,Instituição,Início,Fim
8972472943028672,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal De Lavras,1991,1995,nan,nan,nan,nan,Genética E Melhoramento De Plantas,Universidade Federal De Lavras,1996,1998,Genética E Melhoramento De Plantas,Universidade Federal De Lavras,1998,2001
8973547754946152,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Agronômica,Faculdade De Ciências Agronômicas,1995,1999,nan,nan,nan,nan,Agronomia (solos E Nutrição De Plantas),Universidade De São Paulo,2000,2002,Agronomia (solos E Nutrição De Plantas),Universidade De São Paulo,2002,2005
8974631592328450,nan,nan,nan,nan,nan,nan,nan,nan,Química Industrial,Universidade Federal De Santa Maria,1996,2000,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade Federal De Santa Maria,2000,2004
8981093674184215,nan,nan,nan,nan,nan,nan,nan,nan,Física,Universidade Federal Do Piauí,1998,2002,nan,nan,nan,nan,Física,Universidade Federal De Pernambuco,2002,2004,Física,Universidade Federal De Pernambuco,2004,2008
8997137904643903,nan,nan,nan,nan,nan,nan,nan,nan,Matemática,Universidade Federal Da Bahia,2007,2009,nan,nan,nan,nan,Matemática,Universidade Federal Da Bahia,2010,2011,Matemática,Universidade Federal Da Bahia (em Associação Com Ufal),2012,2014
9001080678314168,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Mecânica,Universidade De Brasília,2003,2007,nan,nan,nan,nan,Ciências Mecânicas,Universidade De Brasília,2008,2009,Ciências Mecânicas,Universidade De Brasília,2009,2013
9002682113889454,nan,nan,nan,nan,nan,nan,nan,nan,Química Industrial,Universidade Federal Do Rio Grande Do Sul,1982,1986,nan,nan,nan,nan,Química,Universidade Federal Do Rio Grande Do Sul,1987,1989,Chemie Und Pharmazie,Johannes Gutenberg Universität Mainz,1991,1994
9002784880708799,nan,nan,nan,nan,nan,nan,nan,nan,Pedagogia,Pontifícia Universidade Católica Do Rio De Janeiro,1971,1974,nan,nan,nan,nan,Educação,Pontifícia Universidade Católica Do Rio De Janeiro,1977,1980,Educação,Pontifícia Universidade Católica Do Rio De Janeiro,1983,1988
9002981704526120,nan,nan,nan,nan,nan,nan,nan,nan,Faculdade De Medicina,Universidade Federal Do Rio De Janeiro,1968,1974,nan,nan,nan,nan,Ciências Biológicas (biofísica),Universidade Federal Do Rio De Janeiro,1974,1976,Ciências Biológicas (biofísica),Universidade Federal Do Rio De Janeiro,1976,1978
9003489318938913,nan,nan,nan,nan,nan,nan,nan,nan,Aministração De Empresas,Universidade Federal De Viçosa,1999,2003,nan,nan,nan,nan,Administração,Universidade Federal Do Rio Grande Do Sul,2004,2006,Administração,Universidade Federal Do Rio Grande Do Sul,2008,2011
9004968476181175,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária,Universidade Federal De Pelotas,1991,1996,nan,nan,nan,nan,Zootecnia,Universidade Federal De Pelotas,1996,1998,Biotecnologia,Universidade Federal De Pelotas,1998,2002
9016348910585182,nan,nan,nan,nan,nan,nan,nan,nan,Ciências,Universidade Federal Rural De Pernambuco,1987,1990,nan,nan,nan,nan,Educação,Universidade Federal De Pernambuco,1990,1993,Educação,Universidade Federal Fluminense,1997,2001
9021022604415420,nan,nan,nan,nan,nan,nan,nan,nan,Matemática,Universidade Federal De Viçosa,1972,1974,nan,nan,nan,nan,Zootecnia,Universidade Federal De Viçosa,1975,1977,Engenharia Elétrica,Universidade Estadual De Campinas,1986,1992
9021723203921809,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia De Produção Mecânica,Universidade Federal De Santa Catarina,1989,1996,nan,nan,nan,nan,Engenharia De Produção,Universidade Federal De Santa Catarina,1997,1999,Engenharia De Produção,Universidade Federal De Santa Catarina,2000,2006
9022114984683823,nan,nan,nan,nan,,Universidade Tecnológica Federal Do Paraná,1981,1984,Engenharia Mecânica,Universidade Federal Do Paraná,1985,1989,nan,nan,nan,nan,Engenharia Mecânica,Universidade Federal De Santa Catarina,1990,1993,Engenharia Mecânica,Universidade Federal De Santa Catarina,1996,2000
9031031416668495,nan,nan,nan,nan,nan,nan,nan,nan,Bacharel Em Biologia,Universidade Federal De Viçosa,1983,1987,nan,nan,nan,nan,Entomologia,Universidade Federal De Viçosa,1988,1990,Ciências Biológicas (botânica),Universidade De São Paulo,1992,1998
9034464973747919,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade De São Paulo,1980,1985,nan,nan,nan,nan,Engenharia Elétrica,Universidade De São Paulo,1986,1991,Engenharia Elétrica,Universidade De São Paulo,1993,1999
9037349417947599,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Pernambuco,1971,1975,nan,nan,nan,nan,Engenharia Elétrica,Pontifícia Universidade Católica Do Rio De Janeiro,1976,1978,Engenharia Elétrica,Imperial College Of Science Tecnology And Medicine,1982,1986
9039283386176018,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade Federal De Sergipe,1997,2002,nan,nan,nan,nan,Química,Universidade Federal De Pernambuco,2002,2004,Química,Universidade Federal De Pernambuco,2004,2007
9045006667266588,nan,nan,nan,nan,nan,nan,nan,nan,Direito,Universidade Federal Da Paraíba,1976,1979,nan,nan,nan,nan,Programa De Pós Direito,Universidade Federal De Santa Catarina,1980,1982,Ciência Política (ciência Política E Sociologia),Instituto Universitário De Pesquisas Do Rio De Janeiro,1986,1998
9054517540280709,nan,nan,nan,nan,nan,nan,nan,nan,Zootecnia,Universidade Federal Rural Do Semi-árido,2004,2009,Metodologias Ativas,Centro Universitário Maurício De Nassau - Recife,2019,,Zootecnia,Universidade Federal Rural De Pernambuco,2009,2011,Programa De Doutorado Integrado Em Zootecnia,Universidade Federal Rural De Pernambuco,2011,2012
9065501029560884,nan,nan,nan,nan,nan,nan,nan,nan,Veterinária,Universidade Federal De Viçosa,1991,1995,nan,nan,nan,nan,Bioquímica E Imunologia,Universidade Federal De Minas Gerais,1996,1997,Bioquímica E Imunologia,Universidade Federal De Minas Gerais,1997,2002
9068052682710941,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas: Ecologia,Universidade Estadual De Santa Cruz,1999,2001,nan,nan,nan,nan,Botânica,Universidade Estadual De Feira De Santana,2001,2003,Botânica,Universidade Estadual De Feira De Santana,2003,2008
9068398878906966,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Agrícola,Universidade Federal De Lavras,1998,2002,nan,nan,nan,nan,Agronomia (física Do Ambiente Agrícola),Universidade De São Paulo,2003,2005,Agronomia (física Do Ambiente Agrícola),Universidade De São Paulo,2005,2008
9071139796908984,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Metalúrgica,Universidade Federal De Ouro Preto,1976,1980,nan,nan,nan,nan,Engenharia Metalúrgica E De Minas,Universidade Federal De Minas Gerais,1983,1986,Metallurgical And Materials Engineering,Colorado School Of Mines,1988,1992
9072493758329101,nan,nan,nan,nan,nan,nan,nan,nan,Farmácia Bioquímica,Universidade De São Paulo,1995,1999,nan,nan,nan,nan,Fármacos E Medicamentos Rib Preto,Universidade De São Paulo,2000,2002,Fármacos E Medicamentos Rib Preto,Universidade De São Paulo,2002,2005
9076184948422530,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas,Universidade Estadual Paulista Júlio De Mesquita Filho,1987,1990,nan,nan,nan,nan,Criptogamos,Universidade Federal De Pernambuco,1991,1994,Ciências Biológicas,Universidade Federal De Pernambuco,1998,2002
9082069520269585,nan,nan,nan,nan,,Universidade Federal De Santa Maria,2003,2005,Ciências Econômicas,Universidade Federal De Santa Maria,2003,2007,nan,nan,nan,nan,Economia Aplicada,Escola Superior De Agricultura &quot;luiz De Queiroz&quot;,2007,2009,Economia Aplicada,Escola Superior De Agricultura &quot;luiz De Queiroz&quot;,2009,2013
9083847675351817,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas,Faculdade De Educação Da Usp,1996,1997,nan,nan,nan,nan,Educação Ensino De Ciências,Faculdade De Educação Da Usp,1998,2002,Educação Ensino De Ciências,Faculdade De Educação Da Usp,2005,2009
9090850388628824,nan,nan,nan,nan,nan,nan,nan,nan,Escola Politécnica,Universidade De São Paulo,1968,1972,nan,nan,nan,nan,Escola Politécnica,Universidade De São Paulo,1973,1977,Ocean Engineering,Massachusetts Institute Of Technology,1982,1983
9099032959087648,nan,nan,nan,nan,nan,nan,nan,nan,Pedagogia,Pontifícia Universidade Católica Do Paraná,1969,1972,nan,nan,nan,nan,Educação,Pontifícia Universidade Católica Do Rio Grande Do Sul,1973,1979,"Educação: História, Política, Sociedade",Pontifícia Universidade Católica De São Paulo,1980,1984
9099413162597603,nan,nan,nan,nan,nan,nan,nan,nan,Física Licenciatura Plena,Universidade Federal De Santa Maria,1997,2002,nan,nan,nan,nan,Educação Nas Ciências,Universidade Regional Do Noroeste Do Estado Do Rio Grande Do Sul,2004,2006,Educação Cientifica E Tecnológica,Universidade Federal De Santa Catarina,2006,2009
9103355732367822,nan,nan,nan,nan,nan,nan,nan,nan,Nutrição,Universidade Federal Da Paraíba,1997,2001,nan,nan,nan,nan,Ciência E Tecnologia De Alimentos,Universidade Federal Da Paraíba,2001,2003,Nutrição,Universidade Federal De Pernambuco,2004,2006
9106754041376544,nan,nan,nan,nan,nan,nan,nan,nan,"Engenharia Elétrica, Ênfase Eletrônica",Pontifícia Universidade Católica Do Rio De Janeiro,1970,1975,nan,nan,nan,nan,Engenharia Biomédica,Universidade Federal Do Rio De Janeiro,1975,1977,Engenharia Biomédica,University Of Sussex,1980,1984
9108471025746879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Matemática,Moscow State Lomonosov University,1992,1997,Matemática,Moscow State Lomonosov University,1997,1999
9116864917971678,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Mecânica E Do Automóvel,Instituto Militar De Engenharia,1976,1980,nan,nan,nan,nan,Estatística,Instituto Nacional De Matemática Pura E Aplicada,1981,1983,Estatística,University Of Warwick,1983,1987
9118075016908696,nan,nan,nan,nan,nan,nan,nan,nan,Psicologia,Universidade São Marcos,1990,1995,nan,nan,nan,nan,Psicobiologia,Universidade Federal De São Paulo,1997,2000,Psicobiologia,Universidade Federal De São Paulo,2000,2004
9123702879001302,nan,nan,nan,nan,nan,nan,nan,nan,Escola Nacional De Química,Universidade Federal Do Rio De Janeiro,1960,1964,nan,nan,nan,nan,Escola Nacional De Química,Universidade Federal Do Rio De Janeiro,1964,1966,História,Universidade Federal Fluminense,1985,1989
9137226205129315,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal Da Paraíba,1975,1978,nan,nan,nan,nan,Engenharia Agrícola,Universidade Federal Da Paraíba,1982,1984,Agronomia (irrigação E Drenagem),Universidade Estadual Paulista Júlio De Mesquita Filho,1990,1994
9140990601961322,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Civil,Universidade Federal De Mato Grosso Do Sul,1978,1985,nan,nan,nan,nan,Ciências Da Computação E Matemática Computacional,Universidade De São Paulo,1993,1995,Ciências Da Computação,Universidade Do Porto,1995,2001
9142253802157221,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal De Santa Catarina,1985,1989,nan,nan,nan,nan,Fitotecnia,Universidade Federal Do Rio Grande Do Sul,1991,1993,Ciências Biológicas (botânica),Universidade De São Paulo,2000,2004
9146559931407210,nan,nan,nan,nan,nan,nan,nan,nan,Ba Portuguese And Brazilian Studies,Kings College London,2008,2009,nan,nan,nan,nan,Divulgação Científica E Cultural,Universidade Estadual De Campinas,2011,2013,Educação,Universidade De São Paulo,2014,2018
9155451674638457,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal De Viçosa,1972,1975,nan,nan,nan,nan,Ciência E Tecnologia De Alimentos,Uiversidade Federal De Viçosa,1975,1978,Ciência De Alimentos,Universidade Estadual De Campinas,1985,1991
9163718529870752,nan,nan,nan,nan,nan,nan,nan,nan,Eng Civil,Universidade Federal De Santa Maria,2002,2006,nan,nan,nan,nan,Recursos Hídricos E Saneamento Ambiental,Universidade Federal Do Rio Grande Do Sul,2007,2009,Recursos Hidricos E Saneamento Ambiental,Universidade Federal Do Rio Grande Do Sul,2009,2013
9171209579621221,nan,nan,nan,nan,nan,nan,nan,nan,História,Universidade Federal Fluminense,1980,1983,nan,nan,nan,nan,História,Universidade Federal Fluminense,1987,1992,Ciência Política (ciência Política E Sociologia),Instituto Universitário De Pesquisas Do Rio De Janeiro,1995,2000
9171815778534257,nan,nan,nan,nan,nan,nan,nan,nan,Matemática,Universidade Estadual Paulista Júlio De Mesquita Filho,1974,1977,nan,nan,nan,nan,Matemática Aplicada,Universidade Estadual De Campinas,1979,1981,Engenharia De Sistemas E Computação,Universidade Federal Do Rio De Janeiro,1984,1989
9179189728013478,nan,nan,nan,nan,nan,nan,nan,nan,Física,Universidade Do Estado Do Rio De Janeiro,1982,1986,nan,nan,nan,nan,Geofísica Espacial,Instituto Nacional De Pesquisas Espaciais,1987,1990,Biologia (biociências Nucleares),Universidade Do Estado Do Rio De Janeiro,1994,1998
9181245778205654,nan,nan,nan,nan,nan,nan,nan,nan,Química Industrial,Universidade Federal Fluminense,1981,1985,nan,nan,nan,nan,Química,Universidade Federal Do Rio De Janeiro,1986,1989,Química,Universidade Federal Do Rio De Janeiro,1990,1994
9185818270225480,nan,nan,nan,nan,nan,nan,nan,nan,Ciência Da Computação,Universidade Federal De Viçosa,1999,2003,nan,nan,nan,nan,Engenharia Agrícola,Universidade Federal De Viçosa,2004,2006,Engenharia Agrícola,Universidade Federal De Viçosa,2006,2010
9188673050290716,nan,nan,nan,nan,nan,nan,nan,nan,Eng De Aeronáutica,Instituto Tecnológico De Aeronáutica,1981,1985,nan,nan,nan,nan,Engenharia (engenharia De Produção),Universidade De São Paulo,1986,1988,Engineering Economic Systems,Stanford University,1989,1994
9192468880980905,nan,nan,nan,nan,nan,nan,nan,nan,Física Licenciatura Plena,Universidade Estadual Do Ceará,1998,2002,nan,nan,nan,nan,Física (conceito Capes 6),Universidade Federal Do Ceará,2004,2006,Física (conceito Capes 6),Universidade Federal Do Ceará,2006,2010
9197019775809808,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Agrícola,Universidade Federal De Lavras,1987,1992,nan,nan,nan,nan,Engenharia Agrícola,Universidade Federal De Lavras,1992,1995,Engenharia Agrícola,Universidade Federal De Viçosa,1995,1999
9198426685541534,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade Federal Da Bahia,1975,1979,nan,nan,nan,nan,Química,Universidade Federal Da Bahia,1981,1984,Química,Pontifícia Universidade Católica Do Rio De Janeiro,1987,1990
9199970180870105,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia De Computação,Pontifícia Universidade Católica Do Rio De Janeiro,1985,1990,nan,nan,nan,nan,Informática,Pontifícia Universidade Católica Do Rio De Janeiro,1990,1992,Matemática,Pontifícia Universidade Católica Do Rio De Janeiro,1992,1996
9203166882319253,nan,nan,nan,nan,nan,nan,nan,nan,Licenciatura En Ciencias Geológicas,Universidad Nacional Del Sur,1968,1972,nan,nan,nan,nan,Ciências Do Solo,Universidade Federal Do Paraná,1978,1983,Geociências (geologia Sedimentar),Universidade De São Paulo,1986,1992
9211345386050612,nan,nan,nan,nan,nan,nan,nan,nan,Biologia,Pontifícia Universidade Católica De Minas Gerais,1973,1976,nan,nan,nan,nan,Parasitologia,Universidade Federal De Minas Gerais,1978,1982,Ciências,Universidade Federal De Minas Gerais,1984,1991
9221592908532393,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária,Universidade Federal Rural Do Rio De Janeiro,1997,2002,nan,nan,nan,nan,Medicina Veterinária,Universidade Federal Rural Do Rio De Janeiro,2003,2005,Ciências Veterinárias,Universidade Federal Rural Do Rio De Janeiro,2005,2009
9221640062810564,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal Do Rio Grande Do Sul,1980,1985,nan,nan,nan,nan,Zootecnia,Universidade Federal Do Rio Grande Do Sul,1990,1992,Zootecnia,Universidade Federal Do Rio Grande Do Sul,1992,1996
9222024053983021,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Eletrica - Enfase Eletronica,Pontifícia Universidade Católica Do Rio De Janeiro,1987,1992,nan,nan,nan,nan,Informática,Pontifícia Universidade Católica Do Rio De Janeiro,1992,1995,Informática,Pontifícia Universidade Católica Do Rio De Janeiro,1995,1999
9223644407644508,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Juiz De Fora,1997,2003,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Juiz De Fora,2003,2005,Engenharia Elétrica,Universidade Federal Do Rio De Janeiro,2006,2009
9223776544881741,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária,Universidade Federal De Minas Gerais,1967,1970,nan,nan,nan,nan,Biologia Celular,Universidade Federal De Minas Gerais,1982,1985,Biologia Celular,Universidade Federal De Minas Gerais,1988,1992
9225532686125475,nan,nan,nan,nan,Informática Industrial Col.  Uninversitário,Universidade Federal De Juiz De Fora,1994,1996,Engenharia Elétrica,Universidade Federal De Juiz De Fora,1997,2001,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Juiz De Fora,2002,2004,Engenharia Elétrica,Universidade Federal Do Rio De Janeiro,2004,2008
9229153363435258,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia De Pesca,Universidade Estadual Do Oeste Do Paraná,1997,2001,nan,nan,nan,nan,Zootecnia,Universidade Estadual De Maringá,2002,2003,Zootecnia,Universidade Estadual De Maringá,2004,2007
9231627080617037,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia De Materiais,Universidade Federal De São Carlos,1972,1976,nan,nan,nan,nan,Engenharia Metalúrgica E De Materiais,Universidade Federal Do Rio De Janeiro,1977,1980,Giessereikunde,Rwtha Aachen University,1986,1990
9244474518505985,nan,nan,nan,nan,nan,nan,nan,nan,Matematica,Universidade De Passo Fundo,1975,1977,nan,nan,nan,nan,Matemática Aplicada,Universidade Estadual De Campinas,1978,1980,Educação,Universidade Estadual De Campinas,1986,1994
9248567058033141,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Mecânica,Universidade Federal Do Rio Grande,1988,1993,nan,nan,nan,nan,Engenharia Mecânica,Universidade Federal De Santa Catarina,1994,1998,Engenharia Mecânica,Universidade Federal De Santa Catarina,2000,2004
9258600363992264,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Metalúrgica,Universidade Federal De Minas Gerais,1972,1977,nan,nan,nan,nan,Engenharia Metalúrgica E De Minas,Universidade Federal De Minas Gerais,1977,1980,Engenharia Metalúrgica E De Minas,Universidade Federal De Minas Gerais,1986,1991
9260270756078209,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biomédicas,Universidade Federal De Pernambuco,1991,1994,nan,nan,nan,nan,Biofísica,Universidade Federal De Pernambuco,1995,1997,Biologia Celular E Molecular,Fundação Oswaldo Cruz,2000,2003
9260792624083196,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas,Universidade De Taubaté,1983,1986,nan,nan,nan,nan,Geociências,Universidade Federal Do Rio Grande Do Sul,1991,1994,Geociências,Universidade Federal Do Rio Grande Do Sul,1998,2003
