source,target
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Instituição Educacional São Judas Tadeu,Universidade Do Vale Do Rio Dos Sinos
Universidade Do Vale Do Rio Dos Sinos,Universidade Federal Do Rio De Janeiro
Universidade Federal Da Paraíba,University Of Waterloo
Universidade De São Paulo,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade De São Paulo,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal De Lavras,Universidade Federal De Viçosa
Universidade Federal De Lavras,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Mississippi State University
Universidade Federal Da Bahia,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Pontifícia Universidade Católica De São Paulo,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade De São Paulo
Universidade Federal Do Ceará,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade De São Paulo
Universidade Federal De Uberlândia,Universidade Federal De Uberlândia
Universidade Federal De Uberlândia,Universidade De São Paulo
Universidade José Do Rosário Vellano,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Da Bahia,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidad Católica Del Norte,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Ceará,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Departamento De Engenharia De Materiais
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Instituto De Física De São Carlos Usp
Universidade Federal Do Espírito Santo,Steinbeis University Berlin
Universidade Federal Do Espírito Santo,Steinbeis University Berlin
Steinbeis University Berlin,Universidade Federal De Minas Gerais
Universidade Do Estado Do Rio De Janeiro,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,University Of Pittsburgh
University Of Pittsburgh,University Of Pittsburgh
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Viçosa
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Catarina
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade Federal Do Paraná
Universidade Federal Da Paraíba,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal Do Paraná
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade De Brasília,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade De Brasília
Fundação De Ensino Octávio Bastos,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Instituto De Química De Araraquara-unesp
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Escola De Engenharia,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Instituto De Ciências Exatas
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Institut National Polytechnique De Toulouse
Universidade Federal De Santa Catarina,Institut National Polytechnique De Toulouse
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Campinas
Universidade Federal Do Piauí,Universidade Federal Do Piauí
Universidade Federal Do Piauí,Universidade Federal Do Rio Grande Do Norte
Universidad De Los Andes Colombia,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Tecnológica Federal Do Paraná,Politecnico Di Milano
Politecnico Di Milano,Universidade Federal Do Paraná
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio De Janeiro
Universidade Paulista,Universidade De São Paulo
Universidade Paulista,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De Caxias Do Sul,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Do Rio Grande Do Sul,Fundação Universidade Federal De São Carlos
Fundação Universidade Federal De São Carlos,Fundação Universidade Federal De São Carlos
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Universidade Estadual De Maringá,Universidade Estadual De Maringá
Pontificia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Universidade Federal De São Paulo
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Ouro Preto,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Tecnológica Federal Do Paraná,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Katholieke Universiteit Leuven
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Universidade Estadual De Campinas
Faculdade Santo Agostinho,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Do Estado Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Pontifícia Universidade Católica De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Escola Superior De Agricultura De Lavras,Escola Superior De Agricultura De Lavras
Escola Superior De Agricultura De Lavras,Universidade Presbiteriana Mackenzie
Universidade Federal Do Pará,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Centro De Ciências Agrárias Da Universidade Federal Do Ceará,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidad Politécnica De Madrid
Universidade Federal Do Rio De Janeiro,Instituto De Física De São Carlos Usp
Instituto De Física De São Carlos Usp,University Of California San Diego
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Estadual De Maringá,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Technische Universität Clausthal
Pontifícia Universidade Católica De Minas Gerais,Pontifícia Universidade Católica De Minas Gerais
Pontifícia Universidade Católica De Minas Gerais,Ruhr-universitaet Bochum
Universidade Federal De Santa Maria,Universidade De São Paulo
Universidade De São Paulo,Technische Universität Berlin
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade De Belgrado,Universidade De Belgrado
Universidade De Belgrado,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Lavras,Escola Superior De Agricultura Luiz De Queiroz
Escola Superior De Agricultura Luiz De Queiroz,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Santa Úrsula,Universidade Federal Do Rio Grande
Universidade Federal Do Rio Grande,James Cook University Of North Queensland
Universidade Federal Do Piauí,Universidade Federal Do Piauí
Universidade Federal Do Piauí,Universidade Federal Da Paraíba
Universidade Federal De Minas Gerais,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal Do Pará,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universität Leipzig
Universidade Federal De Pelotas,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Minas Gerais,Universidade De Brasília
Universidade De Brasília,Universidade Federal De Minas Gerais
Universidade De Brasília,Universidade Federal De Minas Gerais
Universidade Federal Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,University Of Warwick
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal De Lavras
Universidade Federal Do Espírito Santo,Universidade Estadual Do Norte Fluminense Darcy Ribeiro
Universidade Estadual Do Norte Fluminense Darcy Ribeiro,Universidade Estadual Do Norte Fluminense Darcy Ribeiro
Universidade Estadual Paulista Júlio De Mesquita Filho,Instituto Nacional De Pesquisas Espaciais
