source,target
Universidade Federal Fluminense,Universidade De São Paulo
Universidade Presbiteriana Mackenzie,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Escola De Engenharia De São Carlos - Usp,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of Michigan
Universidade Presbiteriana Mackenzie,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Université Paul Cézanne Aix Marseille Iii
Universidade Federal Fluminense,Observatório Nacional
Observatório Nacional,Observatório Nacional
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,University Of Dundee
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Londrina,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual Paulista Júlio De Mesquita Filho
Instituto De Física,Instituto De Física
Instituto De Física,Universidade De São Paulo
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,University Of Kansas
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Do Rio De Janeiro,Instituto Nacional De Matemática Pura E Aplicada
Instituto Nacional De Matemática Pura E Aplicada,Instituto Nacional De Matemática Pura E Aplicada
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,University Of California - Davis
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Fluminense
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De São Carlos,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Instituto Nacional De Pesquisas Espaciais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Texas A&m University System
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidad Nacional De La Plata,Universidad Nacional De La Plata
Faculdade De Engenharia Química De Lorena,Escola De Engenharia De Lorena
Escola De Engenharia De Lorena,Universidade Federal De São Carlos
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Tecnológica Federal Do Paraná,Faculdade De Agronomia Eliseu Maciel
Faculdade De Agronomia Eliseu Maciel,Faculdade De Agronomia Eliseu Maciel
Universidade Do Estado Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,"""Pontifícia Universidade Católica De São Paulo"
Faculdade De Serviço Social De Bauru,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Pontifícia Universidade Católica De São Paulo
Centro Universitário Fundação Santo André,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Da Paraíba,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Minas Gerais,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Fundação Oswaldo Cruz
Universidade Federal De Mato Grosso,Universidade Federal De Mato Grosso
Universidade Federal De Mato Grosso,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio De Janeiro,Observatório Nacional
Observatório Nacional,Observatório Nacional
Universidad Nacional De Ingenieria,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Juiz De Fora,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade De Brasília,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Université Paris-sorbonne
Universidade De Brasília,Universidade Federal Do Rio De Janeiro
Universidade De Brasília,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Harvard University
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal De Pelotas
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Campinas
Université Pierre Et Marie Curie,Université Pierre Et Marie Curie
Université Pierre Et Marie Curie,Université Pierre Et Marie Curie
Universidade Federal Da Paraíba,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Pernambuco,Institute Of Child Health
Universidade Federal De Pernambuco,Institute Of Child Health
Institute Of Child Health,London School Of Hygiene And Tropical Medicine
Universidade Da Costa Rica,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade De São Paulo
Universidade Federal Do Paraná,Hokkaido University
Hokkaido University,Hokkaido University
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal De Santa Catarina
Universidade Federal Rural De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,University Of London
Universidade De São Paulo,"""Universidade Federal Rural Do Rio De Janeiro"
Universidade Federal Do Paraná - Campus Palotina,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Ceará,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal De Minas Gerais
Pontifícia Universidade Católica De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Faculdade De Engenharia Química De Lorena,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade De São Paulo
Universidade Federal De São Carlos,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio De Janeiro,Universidade Federal Fluminense
Universidade Federal Fluminense,University Of Southampton
Escola De Engenharia Maua,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Imperial College Of Science And Technology
Universidade Regional Integrada Do Alto Uruguai E Das Missões,Universidade Federal De Uberlândia
Universidade Federal De Uberlândia,Universidade Federal De São Carlos
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De São Carlos,Instituto De Pesquisas Energéticas E Nucleares
Instituto De Pesquisas Energéticas E Nucleares,Instituto De Pesquisas Energéticas E Nucleares
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Centro Brasileiro De Pesquisas Físicas
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,University Of Manchester
Universidade De São Paulo,University Of Manchester
Universidade Estadual Paulista Júlio De Mesquita Filho,University Of Florida
University Of Florida,Université De Montréal
Universidad De Buenos Aires,Facultad Latinoamericana De Ciencias Sociales Sede Académica Argentina
Facultad Latinoamericana De Ciencias Sociales Sede Académica Argentina,Programa Doutorado Conjunto Flacso-unb
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Do Vale Do Rio Dos Sinos,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Université Paris Descartes
Universidade De Passo Fundo,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,University Of Essex
Universidade De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Do Rio De Janeiro,University Of Florida
University Of Florida,University Of Florida
Universidade Federal De Sergipe,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Pontifícia Universidade Católica De Minas Gerais,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Faculdade De Medicina Da Universidade De São Paulo,Faculdade De Medicina De Botucatu
Faculdade De Medicina De Botucatu,Faculdade De Ciências Médicas Da Universidade Estadual De Campinas
Universidade De Brasília,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,University College Of London
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
