CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
,,,Zootecnia,2009.0,2.0,Geologia,1982.0,2.0,Engenharia Mecânica,2003.0,2
,,,Agronomia,1972.0,2.0,Engenharia Elétrica,1980.0,2.0,Engenharia Mecânica,1999.0,2
,,,Agronomia,1989.0,2.0,Botânica,1980.0,2.0,Engenharia Mecânica,1998.0,2
,,,Engenharia Mecanica,1995.0,2.0,Engenharia Elétrica,1992.0,2.0,Engenharia Mecânica,1995.0,2
,,,Ciências Biológicas,1982.0,2.0,Engenharia Elétrica,1994.0,2.0,Engenharia Mecânica,1994.0,2
,,,Agronomia,2005.0,2.0,Engenharia Civil,2011.0,2.0,Engenharia Mecânica,1993.0,2
,,,Agronomia,2008.0,2.0,Engenharia De Alimentos,1995.0,2.0,Engenharia Mecânica,1988.0,2
,,,Engenharia Florestal,1995.0,2.0,Engenharia De Alimentos,2005.0,2.0,Engenharia Mecânica,2011.0,2
,,,Engenharia Agronômica,2006.0,2.0,Engenharia De Alimentos,2007.0,2.0,Engenharia Mecânica,2010.0,2
,,,Engenharia Mecânica,1987.0,2.0,Engenharia De Infra-estrutura Aeronáutica,2000.0,2.0,Engenharia Nuclear,1993.0,2
,,,Engenharia Florestal,2009.0,2.0,"Engenharia De Minas, Metalúrgica E De Materiais",1989.0,2.0,Engenharia Metalúrgica E De Minas,1995.0,2
,,,Engenharia Mecânica,1989.0,2.0,"Engenharia De Minas, Metalúrgica E De Materiais",2000.0,2.0,Engenharia Química,2006.0,2
,,,Engenharia Mecânica,1990.0,2.0,Engenharia De Produção,1991.0,2.0,Engenharia Química,2005.0,2
,,,Engenharia Mecânica,1991.0,2.0,Cirurgia Veterinária,2001.0,2.0,Engenharia Química,1999.0,2
,,,Engenharia Florestal,1997.0,2.0,Engenharia De Produção,1996.0,2.0,Engenharia Química,1997.0,2
,,,Engenharia Agrícola,1981.0,2.0,Engenharia De Produção,1999.0,2.0,Engenharia Química,1996.0,2
,,,Engenharia De Alimentos,2003.0,2.0,Engenharia De Produção,2004.0,2.0,Engenharia Nuclear,1999.0,2
,,,Engenharia Mecânica,1997.0,2.0,Engenharia De Produção,2012.0,2.0,Engenharia Química,2011.0,2
,,,Engenharia Florestal,1986.0,2.0,Engenharia Civil,1979.0,2.0,Engenharia Química,2008.0,2
,,,Engenharia Mecânica,2000.0,2.0,Engenharia Civil,1982.0,2.0,Engenharia Química,2007.0,2
,,,Engenharia Mecânica,2007.0,2.0,Engenharia Civil,1984.0,2.0,Epidemiologia Experimental Aplicada Às Zoonoses,2006.0,2
,,,Engenharia Agrícola,1988.0,2.0,Psicologia (psicologia Social),1991.0,2.0,Entomologia,2008.0,2
,,,Engenharia Metalúrgica,1978.0,2.0,Agronomia (fitopatologia),1999.0,2.0,Estatística,2014.0,2
,,,Engenharia Florestal,2004.0,2.0,Agronomia (fitotecnia),1980.0,2.0,Estatística,1998.0,2
,,,Engenharia Metalúrgica,1981.0,2.0,Química,1979.0,2.0,Filosofia,2000.0,2
,,,Engenharia Metalúrgica,1993.0,2.0,Química,1982.0,2.0,Filosofia,1986.0,2
,,,Engenharia Quimica,1985.0,2.0,Química,1984.0,2.0,Fisiologia,1997.0,2
,,,Engenharia Elétrica,1973.0,2.0,Química,1985.0,2.0,Fitotecnia,2005.0,2
,,,Engenharia Florestal,2005.0,2.0,Química,1986.0,2.0,Fitotecnia,1994.0,2
,,,Engenharia Florestal,1990.0,2.0,Química,1989.0,2.0,Fitopatologia,2003.0,2
,,,Economia,1977.0,2.0,Agronomia,2009.0,2.0,Fitopatologia,2002.0,2
,,,Arquitetura E Urbanismo,1988.0,2.0,Matemática,1997.0,2.0,Fitotecnia (produção Vegetal),2003.0,2
,,,Economia,1983.0,2.0,Matemática,2000.0,2.0,Fitotecnia (produção Vegetal),2000.0,2
,,,Engenharia Química,1986.0,2.0,Engenharia Civil,1989.0,2.0,Física,1995.0,2
,,,Arquitetura E Urbanismo,1998.0,2.0,Engenharia Civil,1990.0,2.0,Física,1986.0,2
,,,Economia,1985.0,2.0,Engenharia Civil,1992.0,2.0,Física,2013.0,2
,,,Engenharia Elétrica,1985.0,2.0,Ciência Da Computação,1998.0,2.0,Física,2011.0,2
,,,Engenharia Elétrica,1986.0,2.0,Ciência Da Computação,2003.0,2.0,Física,2009.0,2
,,,Engenharia Química,1994.0,2.0,Engenharia Civil,1993.0,2.0,Física,2007.0,2
,,,Engenharia Química,1997.0,2.0,Engenharia Civil,1994.0,2.0,Física,2006.0,2
,,,Engenharia Ambiental,2006.0,2.0,Engenharia Civil,1995.0,2.0,Física,2001.0,2
,,,Economia,1993.0,2.0,Engenharia Civil,2001.0,2.0,Agronomia (fitotecnia),1997.0,2
,,,Engenharia Química,2003.0,2.0,Engenharia Agrícola,1984.0,2.0,Física,2016.0,2
,,,Engenharia Química,2005.0,2.0,Engenharia Agrícola,1991.0,2.0,Genética E Biologia Molecular,2005.0,2
,,,Engenharia Química,2006.0,2.0,Engenharia Agrícola,1992.0,2.0,Genética E Biologia Molecular,1997.0,2
,,,Estatística,2003.0,2.0,Engenharia Agrícola,1993.0,2.0,Físico-química,2003.0,2
,,,Estatística,2004.0,2.0,Engenharia Agrícola,1994.0,2.0,Genética E Melhoramento,2007.0,2
,,,Estatística,2008.0,2.0,Engenharia Agrícola,1995.0,2.0,Geociências,1995.0,2
,,,Farmácia,1979.0,2.0,Engenharia Agrícola,2001.0,2.0,Geociências,1994.0,2
,,,Engenharia De Computação,2006.0,2.0,Engenharia Agrícola,2003.0,2.0,Geociências (geologia Sedimentar),2000.0,2
,,,Engenharia De Computação,2007.0,2.0,Engenharia Agrícola,2006.0,2.0,Geociências,2005.0,2
,,,Engenharia Eletrica,1982.0,2.0,Engenharia Agrícola,2007.0,2.0,Geociências,2003.0,2
,,,Farmácia,1994.0,2.0,Engenharia Agrícola [c. Grande],1994.0,2.0,Geografia,2010.0,2
,,,Economia,2000.0,2.0,Engenharia Civil,1973.0,2.0,Geologia,1998.0,2
,,,Ciências Da Computação,1989.0,2.0,Engenharia Civil,1974.0,2.0,Geologia,1993.0,2
,,,Farmácia,2000.0,2.0,Ciência Do Solo,1996.0,2.0,Geografia,2012.0,2
,,,Engenharia Elétrica,1989.0,2.0,Engenharia Civil,1976.0,2.0,Geologia,2000.0,2
,,,Farmácia,2004.0,2.0,Engenharia Civil,1978.0,2.0,Geotecnia,2008.0,2
,,,Farmácia Bioquímica,1998.0,2.0,Economia,2008.0,2.0,História,2003.0,2
,,,Farmácia E Bioquímica,1986.0,2.0,Economia,2010.0,2.0,História,1999.0,2
,,,Farmácia Industrial,2003.0,2.0,Economia Aplicada,2008.0,2.0,História,1997.0,2
,,,Filosofia,1992.0,2.0,Economia Da Indústria E Da Tecnologia,2004.0,2.0,História Social,2001.0,2
,,,Fisica,1977.0,2.0,Educação,1979.0,2.0,Informática,2000.0,2
,,,Engenharia Elétrica,1990.0,2.0,Educação,1988.0,2.0,Informática,2004.0,2
,,,Fisica,1979.0,2.0,Educação,1989.0,2.0,Letras,2015.0,2
,,,Fisica,1985.0,2.0,Educação,2008.0,2.0,Lingüística,1999.0,2
,,,Fisica,1995.0,2.0,Ciência Do Solo,2007.0,2.0,Matemática,2004.0,2
,,,Fisica,2003.0,2.0,Ciência Do Solo,2014.0,2.0,Matemática,2002.0,2
,,,Fisica,2008.0,2.0,Ciência E Tecnologia Da Madeira,2008.0,2.0,Matemática,1996.0,2
,,,Fisioterapia,2003.0,2.0,Enfermagem,2005.0,2.0,Matemática,1995.0,2
,,,Fisioterapia,2004.0,2.0,Engenharia,1997.0,2.0,Matemática Aplicada,1993.0,2
,,,Bacharel Em Física,1991.0,2.0,Ecologia,2004.0,2.0,Matemática,2011.0,2
,,,Engenharia Elétrica,1992.0,2.0,Ecologia (conservação E Manejo Da Vida Silvestre),1996.0,2.0,Meteorologia,2008.0,2
,,,Física,1975.0,2.0,Economia,1978.0,2.0,Meteorologia,1993.0,2
,,,Engenharia Civil,1971.0,2.0,Química,1998.0,2.0,Medicina Veterinária,2009.0,2
,,,Engenharia Civil,1974.0,2.0,Química,2000.0,2.0,Meteorologia,2011.0,2
,,,Física,1979.0,2.0,Química,2002.0,2.0,Plant Breeding And Plant Genetics,2000.0,2
,,,Bacharel Em Química,1990.0,2.0,Química,2003.0,2.0,Psicologia,2013.0,2
,,,Engenharia Civil,1975.0,2.0,Química,2004.0,2.0,Psicologia,2004.0,2
,,,Ciências Econômicas,1993.0,2.0,Nutrição,1999.0,2.0,Psicologia,2002.0,2
,,,Física,1985.0,2.0,Ciência E Tecnologia De Alimentos,1984.0,2.0,Psicologia,2000.0,2
,,,Física,1986.0,2.0,Economia,1995.0,2.0,Agronomia,2012.0,2
,,,Ciências Econômicas,1996.0,2.0,Economia,1996.0,2.0,Agronomia,2009.0,2
,,,Física,1988.0,2.0,Economia,1998.0,2.0,Zootecnia,2010.0,2
,,,Ciências Econômicas,2005.0,2.0,Economia,2000.0,2.0,Zootecnia,2006.0,2
,,,Biologia,1973.0,2.0,Economia,2003.0,2.0,Química,2009.0,2
,,,Ciências Econômicas,2009.0,2.0,Economia,2004.0,2.0,Química,2006.0,2
,,,Engenharia Civil,1984.0,2.0,Computação,1990.0,2.0,Química,1996.0,2
,,,Física,2003.0,2.0,Computação,1995.0,2.0,Química,2013.0,2
,,,Biologia,1986.0,2.0,Computação,1999.0,2.0,Agronomia,2001.0,2
,,,Biologia,1991.0,2.0,Computação,2009.0,2.0,Agronomia,1993.0,2
,,,Engenharia Civil,1986.0,2.0,Desenvolvimento Econômico,2005.0,2.0,Química Orgânica,1992.0,2
,,,Física,2008.0,2.0,Desenvolvimento Econômico,2007.0,2.0,Química De Produtos Naturais,1992.0,2
,,,Física,2011.0,2.0,Direito,2002.0,2.0,Química Biológica,1994.0,2
,,,Física Bacharelado,1989.0,2.0,Ecologia,1989.0,2.0,Recursos Hídricos E Saneamento Ambiental,2010.0,2
,,,Física Licenciatura Plena,2002.0,2.0,Ciência E Tecnologia De Polímeros,1990.0,2.0,Recursos Florestais,2012.0,2
,,,Biologia,2003.0,2.0,Ciência Florestal,1991.0,2.0,Saúde Coletiva,2007.0,2
,,,Enfermagem,2003.0,2.0,Ciência Florestal,1995.0,2.0,Sociologia,2006.0,2
,,,Biologia Bacharelado,2003.0,2.0,Ecologia,1996.0,2.0,Sociologia,2005.0,2
,,,Geografia,2005.0,2.0,Ecologia,2001.0,2.0,Soil Science,1997.0,2
,,,Geologia,1977.0,2.0,Ciências Da Computação,1995.0,2.0,Biology,2002.0,1
,,,Engenharia Elétrica,1996.0,2.0,Ciências Da Computação,1996.0,2.0,Biology,1995.0,1
,,,Geologia,1979.0,2.0,Ciências Da Computação,2005.0,2.0,Biological Sciences,1994.0,1
,,,Engenharia Civil,1990.0,2.0,Ciências Biológicas (entomologia),2007.0,2.0,Biologia Vegetal,2016.0,1
,,,Ciências Sociais,1967.0,2.0,Ciências Biológicas (fisiologia),1997.0,2.0,Biologia Vegetal,2014.0,1
,,,Geologia,1984.0,2.0,Ciências Biológicas (genética),1995.0,2.0,Biologia Vegetal,2011.0,1
,,,Geologia,1986.0,2.0,Ciências Biológicas (microbiologia),1992.0,2.0,Biologia Vegetal,2009.0,1
,,,Engenharia Civil,1992.0,2.0,Ciências Biológicas (zoologia),1989.0,2.0,Biologia Vegetal,2008.0,1
,,,Geologia,1988.0,2.0,Ciências Biológicas (zoologia),1991.0,2.0,Biologia Vegetal,2003.0,1
,,,Geologia,1990.0,2.0,Ciências Biológicas (zoologia),1999.0,2.0,Biologia Vegetal,2002.0,1
,,,Ciências Sociais,1971.0,2.0,Ciências Biológicas (zoologia),2002.0,2.0,Biologia Vegetal,2000.0,1
,,,Geologia,1992.0,2.0,Ciências Da Computação,1987.0,2.0,Biotecnologia,2002.0,1
,,,Geologia,1998.0,2.0,Agronomia (ciências Do Solo),2000.0,2.0,Biotecnologia,1991.0,1
,,,Geologia,2000.0,2.0,Ciências Da Computação,2006.0,2.0,Biotechnologies Et Industries Alimentaires,1997.0,1
,,,Geologia,2004.0,2.0,Ciências Da Computação,2008.0,2.0,Bioresources And Product Science,2004.0,1
,,,História,1966.0,2.0,Ciências Dos Alimentos,1997.0,2.0,Bioquímica Toxicológica,2006.0,1
,,,História,1983.0,2.0,Ciências Dos Materiais,2000.0,2.0,Bioquímica E Imunologia,2016.0,1
,,,Biomedicina,2006.0,2.0,Ciências Farmacêuticas,1990.0,2.0,Bioquímica E Imunologia,2002.0,1
,,,História,1987.0,2.0,Ciências Farmacêuticas,2004.0,2.0,Bioquímica E Genética Molecular De Microrganismos,1990.0,1
,,,Engenharia Civil,1994.0,2.0,Ciências Sociais,1977.0,2.0,Bioquímica E Fisiologia,2012.0,1
,,,Ciências Sociais,1979.0,2.0,Ciência Política,1994.0,2.0,Bioquímica E Biologia Molecular,1994.0,1
,,,História,2002.0,2.0,Ciência Política,2000.0,2.0,Bioquímica,2013.0,1
,,,História,2006.0,2.0,Ciências Sociais,2008.0,2.0,Bioquímica,2011.0,1
,,,Engenharia De Materiais,1991.0,2.0,Ciências Veterinárias,1993.0,2.0,Bioquímica,2003.0,1
,,,História Natural,1972.0,2.0,Ciências Veterinárias,2001.0,2.0,Bioquímica,2002.0,1
,,,História Natural,1973.0,2.0,Zootecnia,1989.0,2.0,Bioquímica,2001.0,1
,,,Letras,1969.0,2.0,Zootecnia,1991.0,2.0,Chemistry And Chemical Biology,2013.0,1
,,,Letras,1974.0,2.0,Ciências Da Computação,1994.0,2.0,Chemistry,1996.0,1
,,,Letras,2010.0,2.0,Química Orgânica,1987.0,2.0,Chemie Und Pharmazie,1994.0,1
,,,Matemática,1974.0,2.0,Sensoriamento Remoto,1987.0,2.0,Chemical Physics,1977.0,1
,,,Matemática,1977.0,2.0,Agronomia,1993.0,2.0,Chemical Engineering,2011.0,1
,,,Matemática,1983.0,2.0,Agronomia,1994.0,2.0,Chemical Engineering,1989.0,1
,,,Matemática,1986.0,2.0,Agronomia,1997.0,2.0,Chemical Engineering,1977.0,1
,,,Matemática,1988.0,2.0,Tecnologia Nuclear,1986.0,2.0,Botânica,2013.0,1
,,,Matemática,1993.0,2.0,Agronomia,2002.0,2.0,Botânica,2011.0,1
,,,Matemática,1997.0,2.0,Agronomia,2003.0,2.0,Botânica,2008.0,1
,,,Ciências Sociais,1986.0,2.0,Agronomia,2004.0,2.0,Botânica,2005.0,1
,,,Ciências Sociais,1990.0,2.0,Sociologia,1996.0,2.0,Biotecnologia Vegetal E Bioprocessos,2014.0,1
,,,Matemática,2008.0,2.0,Sociologia,2001.0,2.0,Biotecnologia De Produtos De Origem Vegetal,1998.0,1
,,,Matemática,2009.0,2.0,Tecnologia Nuclear,1997.0,2.0,Biotecnologia - Renorbio,2010.0,1
,,,Medicina,1987.0,2.0,Zootecnia,1996.0,1.0,Biotecnologia,2012.0,1
,,,Medicina Veterinária,1977.0,2.0,Administração,2009.0,1.0,Biotecnologia,2005.0,1
,,,Medicina Veterinária,1987.0,2.0,Administração De Empresas,1993.0,1.0,Ciencias Políticas Y Sociología,1997.0,1
,,,Medicina Veterinária,1989.0,2.0,Administração - Ênfase Em Ciência E Tecnologia,1999.0,1.0,Ciencias Geoambientais,2009.0,1
,,,Ciencias Biologicas,1990.0,2.0,Administração,2010.0,1.0,Ciencias Físicas Quimica,1981.0,1
,,,Ciências Sociais,1994.0,2.0,Zootecnia - Produção Animal,2010.0,1.0,Ciencias Farmaceuticas,1991.0,1
,,,Medicina Veterinária,1995.0,2.0,Zoologia,2000.0,1.0,Ciencias Del Mar,1996.0,1
,,,Engenharia Civil,2003.0,2.0,Zoologia,1999.0,1.0,Ciencias Da Educação,1998.0,1
,,,Medicina Veterinária,1997.0,2.0,Zoologia,1997.0,1.0,Ciencias Da Computacao,1995.0,1
,,,Medicina Veterinária,1998.0,2.0,Zoologia,1991.0,1.0,Ciencias Biologicas (zoologia),2000.0,1
,,,Ciências Sociais,2005.0,2.0,Zoologia,1989.0,1.0,Ciencias Biologicas (biologia Vegetal),2006.0,1
,,,Medicina Veterinária,2000.0,2.0,Zoologia,1987.0,1.0,Ciencias Biologicas,2004.0,1
,,,Ciências Sociais,2006.0,2.0,Zoologia,1979.0,1.0,Ciencia E Tecnologia De Alimentos,2003.0,1
,,,Medicina Veterinária,2002.0,2.0,Virtual Reality,1997.0,1.0,Ciencia Da Computacao,2010.0,1
,,,Engenharia Civil,2007.0,2.0,Virology,1991.0,1.0,Ciencia Da Computacao,2008.0,1
,,,Medicina Veterinária,2004.0,2.0,Veterinária,2007.0,1.0,Ciencia Da Computacao,2003.0,1
,,,Engenharia Elétrica,1999.0,2.0,Veterinária,1998.0,1.0,Chimie Inorganique,1993.0,1
,,,Microbiologia E Imunologia,1999.0,2.0,Veterinária,1994.0,1.0,Chimie Analytique Traitement De La Matière Premièr,1991.0,1
,,,Engenharia Eletrônica,1966.0,2.0,Ciências Biológicas (biofísica),1981.0,1.0,Ciência Da Computação,1995.0,1
,,,Oceanologia,1989.0,2.0,Ciências Biológicas (biofísica),1979.0,1.0,Ciência Animal E Pastagens,2008.0,1
,,,Odontologia,2004.0,2.0,Ciências Biológicas (biofísica),1976.0,1.0,Ciência Animal E Pastagens,2004.0,1
,,,Pedagogia,1971.0,2.0,Ciências Biológicas,2013.0,1.0,Ciência Animal E Pastagens,2001.0,1
,,,Pedagogia,2005.0,2.0,Ciências Biológicas,2006.0,1.0,Ciência Animal E Pastagem,2011.0,1
,,,Psicologia,1973.0,2.0,Ciências Biológicas,2000.0,1.0,Ciência Animal,2004.0,1
,,,Psicologia,1976.0,2.0,Ciências Biológicas,1996.0,1.0,Ciência Animal,1999.0,1
,,,Psicologia,1980.0,2.0,Ciências Biológica (zoologia),2001.0,1.0,Ciência Animal,1998.0,1
,,,Psicologia,1983.0,2.0,Administração,2006.0,1.0,Ciência Animal,1992.0,1
,,,Psicologia,1985.0,2.0,Administração,2005.0,1.0,Civil Engineering / Engineering Mechanics,2011.0,1
,,,Psicologia,1988.0,2.0,Administração,2004.0,1.0,Civil Engineer,1982.0,1
,,,Psicologia,1991.0,2.0,Administração,2002.0,1.0,Civil And Municipal Engineering,1979.0,1
,,,Engenharia Florestal,1991.0,2.0,Administração,2000.0,1.0,Cirurgia Veterinária Jaboticabal,2005.0,1
,,,Psicologia,1997.0,2.0,Administração,1999.0,1.0,Cirurgia Veterinária,2005.0,1
,,,Engenharia Eletrônica,1977.0,2.0,Administração,1995.0,1.0,Cinética Química E Catálise,1989.0,1
,,,Engenharia Elétrica,2004.0,2.0,Administração,1994.0,1.0,Cinética Química E Catálise,1980.0,1
,,,Psicologia,2007.0,2.0,Ciências Aplicadas A Produtos Para Saúde,2011.0,1.0,Ciência De Alimentos,2010.0,1
,,,Engenharia Elétrica,2005.0,2.0,Ciências Agrárias (fisiologia Vegetal),2006.0,1.0,Ciência De Alimentos,2002.0,1
,,,Química,1978.0,2.0,Ciências Agrárias (fisiologia Vegetal),2003.0,1.0,Ciência De Alimentos,1996.0,1
,,,Química,1980.0,2.0,Ciências Agrárias (fisiologia Vegetal),1999.0,1.0,Ciência De Alimentos,1992.0,1
,,,Química,1985.0,2.0,Ciências Agrárias (fisiologia Vegetal),1992.0,1.0,Ciência De Alimentos,1991.0,1
,,,Química,1986.0,2.0,Ciências Agrárias (fisiologia Vegetal),1990.0,1.0,Ciência Da Informação,2006.0,1
,,,Engenharia Agronômica,1975.0,2.0,Ciências Agrárias (fisiologia Vegetal),1981.0,1.0,Ciência Da Informação,2001.0,1
,,,Ciência Da Computação,1995.0,2.0,Ciências Agrárias (fisiologia Vegetal),1979.0,1.0,Ciência Da Informação,1994.0,1
,,,Ciência Da Computação,1996.0,2.0,Ciências Agrárias,2011.0,1.0,Ciência Da Computação (dr. Rer. Nat.),2003.0,1
,,,Química,1991.0,2.0,Ciências Agrárias,1995.0,1.0,Ciência Da Computação,2011.0,1
,,,Química,1992.0,2.0,Ciências (química De Produtos Naturais),1992.0,1.0,Ciência Da Computação,2008.0,1
,,,Química,1995.0,2.0,Ciências (microbiologia),2000.0,1.0,Ciência Da Computação,2002.0,1
,,,Química,1996.0,2.0,Ciências (microbiologia),1994.0,1.0,Ciência Da Computação,1999.0,1
,,,Ciência Da Computação,1997.0,2.0,Ciências Biológicas (biofísica),1991.0,1.0,Ciência Da Computação,1997.0,1
,,,Química,1998.0,2.0,Ciências Biológicas (biofísica),1985.0,1.0,Ciência E Engenharia Dos Materiais,2003.0,1
,,,Química,1999.0,2.0,Ciências Biológicas (biofísica),1983.0,1.0,Ciência E Engenharia Dos Materiais,2001.0,1
,,,Ciência Da Computação,2003.0,2.0,Ciências Biológicas (bioquímica Toxicológica),2009.0,1.0,Ciência E Engenharia Dos Materiais,1994.0,1
,,,Química,2004.0,2.0,Ciências Biológicas (bioquímica Toxicológica),2007.0,1.0,Ciência E Engenharia Dos Materiais,1992.0,1
,,,Química,2006.0,2.0,Ciências Biológicas (biologia Vegetal),1997.0,1.0,Ciência E Engenharia De Materiais,2013.0,1
,,,Química,2008.0,2.0,Ciências Biológicas (biologia Vegetal),1991.0,1.0,Ciência E Engenharia De Materiais,2010.0,1
,,,Química Industrial,1979.0,2.0,Ciências Biológicas (biologia Molecular),1994.0,1.0,Ciência Do Solo,2016.0,1
,,,Química Industrial,1983.0,2.0,Ciências Biológicas (biologia Molecular),1990.0,1.0,Ciência Do Solo,2014.0,1
,,,Engenharia Agronômica,1977.0,2.0,Ciências Biológicas (biologia Molecular),1986.0,1.0,Ciência Do Solo,2010.0,1
,,,Química Industrial,1986.0,2.0,Ciências Biológicas (biologia Molecular),1978.0,1.0,Ciência Do Solo,2007.0,1
,,,Química Industrial,1987.0,2.0,Ciências Biológicas (biologia Genética),1991.0,1.0,Ciência Do Solo,2005.0,1
,,,Química Industrial,1989.0,2.0,Ciências Biológicas (biologia Genética),1989.0,1.0,Ciência Do Solo,2001.0,1
,,,Engenharia Elétrica,2007.0,2.0,Ciências Biológicas (biologia Genética),1984.0,1.0,Ciência Do Solo,1997.0,1
,,,Química Licenciatura,2004.0,2.0,Ciências Biológicas (biologia Celular),2008.0,1.0,Ciência Do Solo,1978.0,1
,,,Administração,1998.0,2.0,Ciências Biológicas (biologia Celular),2000.0,1.0,Ciência E Tecnologia De Polímeros,1997.0,1
,,,Administração,2000.0,2.0,Ciências Biológicas (biologia Celular),1996.0,1.0,Ciência E Tecnologia De Polímeros,1994.0,1
,,,Administração,2001.0,2.0,Ciências Biológicas (biofísica),1997.0,1.0,Ciência E Tecnologia De Polímeros,1991.0,1
,,,Zootecnia,1984.0,2.0,Ciências Biológicas (biofísica),1994.0,1.0,Ciência E Tecnologia De Polímeros,1984.0,1
,,,Zootecnia,1989.0,2.0,Ciências Biológicas (botânica),1988.0,1.0,Ciência E Tecnologia De Alimentos,2016.0,1
,,,Zootecnia,1990.0,2.0,Ciências Biológicas (botânica),1985.0,1.0,Ciência E Tecnologia De Alimentos,2013.0,1
,,,Ciências Econômicas,1988.0,1.0,Ciências Biológicas (botânica),1982.0,1.0,Ciência E Tecnologia De Alimentos,2009.0,1
,,,Ciências Econômicas,1991.0,1.0,Ciências Biológicas (botânica),1978.0,1.0,Ciência E Tecnologia De Alimentos,2007.0,1
,,,Ciências Econômicas,1995.0,1.0,Ciências Biológicas (bioquímica),2007.0,1.0,Ciência E Tecnologia De Alimentos,2004.0,1
,,,Ciências Econômicas,1999.0,1.0,Ciências Biológicas (bioquímica),2004.0,1.0,Ciência E Tecnologia Da Madeira,2010.0,1
,,,Ciências Econômicas,2008.0,1.0,Ciências Biológicas (bioquímica),2002.0,1.0,Ciência E Tecnologia Da Madeira,2009.0,1
,,,Ciências Estatísticas,1968.0,1.0,Ciências Biológicas (bioquímica),1999.0,1.0,Ciência E Engenharia Dos Materiais,2016.0,1
,,,Ciências Farmacêuticas,1994.0,1.0,Ciências Biológicas (bioquímica),1997.0,1.0,Ciência E Engenharia Dos Materiais,2006.0,1
,,,Ciências Farmacêuticas,2005.0,1.0,Ciências Biológicas (bioquímica),1996.0,1.0,Ciência E Engenharia Dos Materiais,2004.0,1
,,,Ciências Habilitação Biologia,1984.0,1.0,Ciências Biológicas (bioquímica),1993.0,1.0,Ciência Política,2004.0,1
,,,Ciências Habilitação Em Biologia,1983.0,1.0,Ciências Biológicas (bioquímica),1990.0,1.0,Ciência Política,2003.0,1
,,,Ciências Licenciatura Habilitação Em Física,2009.0,1.0,Ciências Biológicas (bioquímica),1989.0,1.0,Ciência Política,2000.0,1
,,,Ciências Naturais,1997.0,1.0,Ciências Biológicas (bioquímica),1988.0,1.0,Ciência Política,1998.0,1
,,,Ciências Náuticas,1993.0,1.0,Ciências Biológicas (bioquímica),1987.0,1.0,Ciência Política,1995.0,1
,,,Ciências Sociais,1966.0,1.0,Ciências Biológicas (bioquímica),1986.0,1.0,Ciência Política,1987.0,1
,,,Ciências Sociais,1968.0,1.0,Ciências Biológicas (fisiologia),1977.0,1.0,Ciência Política,1986.0,1
,,,Ciências Sociais,1970.0,1.0,Ciências Biológicas (fisiologia E Farmacologia),1991.0,1.0,Ciência Florestal,2011.0,1
,,,Ciências Sociais,1973.0,1.0,Ciências Biológicas (fisiologia E Farmacologia),1989.0,1.0,Ciência Florestal,2010.0,1
,,,Ciências Sociais,1974.0,1.0,Ciências Biológicas (entomologia),2009.0,1.0,Ciência Florestal,2006.0,1
,,,Ciências Sociais,1982.0,1.0,Ciências Biológicas (entomologia),2006.0,1.0,Ciência Florestal,2001.0,1
,,,Ciências Sociais,1985.0,1.0,Ciências Biológicas (entomologia),1998.0,1.0,Ciência Florestal,1996.0,1
,,,Ciências Sociais,1989.0,1.0,Ciências Biológicas (entomologia),1996.0,1.0,Ciência Florestal,1993.0,1
,,,Ciências Sociais,1992.0,1.0,Ciências Biológicas (entomologia),1991.0,1.0,Ciência Econômica,2001.0,1
,,,Ciências Sociais,1993.0,1.0,Ciências Biológicas (entomologia),1989.0,1.0,Ciência E Tecnologia De Sementes,2012.0,1
,,,Ciências Sociais,1997.0,1.0,Ciências Biológicas (entomologia),1983.0,1.0,Ciência E Tecnologia De Polímeros,2005.0,1
,,,Ciências Sociais,1998.0,1.0,Ciências Biológicas (entomologia),1977.0,1.0,Ciências,2009.0,1
,,,Ciências Sociais,2000.0,1.0,Ciências Biológicas (botânica),1998.0,1.0,Ciências,1998.0,1
,,,Ciências Sociais,2003.0,1.0,Ciências Biológicas (botânica),1995.0,1.0,Ciências,1991.0,1
,,,Ciências Sociais (licenciatura),2003.0,1.0,Ciências Biológicas (botânica),1993.0,1.0,Ciências,1989.0,1
,,,Ciências Sociais - Bacharelado,1967.0,1.0,Ciências Biológicas (botânica),1992.0,1.0,Ciência Veterinária,2009.0,1
,,,Ciências Sociais Antropologia,1974.0,1.0,Ciências Biológicas (botânica),1990.0,1.0,Ciência Social (antropologia Social),2006.0,1
