CURSO-TECNICO-PROFISSIONALIZANTE,Início.1,Quantidade,GRADUACAO,Início.2,Quantidade,MESTRADO,Início.4,Quantidade,DOUTORADO,Início.5,Quantidade
,,,Ciências Biológicas,1966.0,2.0,Ciências (fisiologia Humana),1990.0,2.0,História Econômica,1986.0,2
,,,Administração,1980.0,2.0,Ciências (fisiologia Humana),1992.0,2.0,História Da Arte,1994.0,2
,,,Administração,1987.0,2.0,Ciências (fisiologia Humana),1995.0,2.0,Ciência Florestal,1996.0,2
,,,Administração,1992.0,2.0,Engenharia Metalúrgica,1994.0,2.0,Ciência Florestal,1993.0,2
,,,Administração,1994.0,2.0,Produtos Naturais E Sintéticos Bioativos,2003.0,2.0,Ciência Florestal,1991.0,2
,,,Administração,1998.0,2.0,Planejamento Urbano E Regional,2001.0,2.0,Meteorologia,2002.0,2
,,,Administração,1999.0,2.0,Políticas Públicas,1993.0,2.0,Meteorologia,2001.0,2
,,,Administração,2002.0,2.0,Planejamento Urbano E Regional,1974.0,2.0,Meteorologia,1999.0,2
,,,Matemática,1991.0,2.0,Planejamento Urbano E Regional,1976.0,2.0,Meteorologia,1998.0,2
,,,Administração,2007.0,2.0,Planejamento Urbano E Regional,1985.0,2.0,Meteorologia,1996.0,2
,,,Administração De Empresas,1993.0,2.0,Antropologia Social,1968.0,2.0,Meteorologia,1990.0,2
,,,Administração De Empresas,2000.0,2.0,Antropologia Social,1973.0,2.0,Neurociências E Comportamento,1997.0,2
,,,Administração De Empresas,2003.0,2.0,Antropologia Social,1974.0,2.0,Neurociências E Biologia Celular,2003.0,2
,,,Matemática,1996.0,2.0,Antropologia Social,1975.0,2.0,Ciência Política,2010.0,2
,,,Engenharia De Computação,1985.0,2.0,Engenharia Nuclear,1988.0,2.0,Ciência Política,2009.0,2
,,,Farmácia,2004.0,2.0,Engenharia Nuclear,1992.0,2.0,Ciência Política,2005.0,2
,,,Engenharia De Computação,1990.0,2.0,Engenharia Metalúrgica E De Minas,1987.0,2.0,Ciência Política,2004.0,2
,,,Farmácia,2006.0,2.0,Ciências (microbiologia),1975.0,2.0,Ciência Política,2003.0,2
,,,Farmácia - Análises Clínicas,2002.0,2.0,Ciências (microbiologia),1979.0,2.0,História,1983.0,2
,,,Farmácia Bioquímica,1969.0,2.0,Ciências Agrárias,1991.0,2.0,Histoire Et Civilisations,1991.0,2
,,,Farmácia Bioquímica,1971.0,2.0,Genética E Biologia Molecular,1973.0,2.0,Geotecnia,2004.0,2
,,,Engenharia De Computação,1996.0,2.0,Genética E Biologia Molecular,1974.0,2.0,Geotecnia,2003.0,2
,,,Ciências Biológicas (bacharelado),1999.0,2.0,Genética E Biologia Molecular,1985.0,2.0,Geotecnia,2000.0,2
,,,Ciências Biológicas (bacharelado),2000.0,2.0,Genética E Biologia Molecular,1986.0,2.0,Geotecnia,1995.0,2
,,,Engenharia De Computação,1998.0,2.0,Ciência Animal,2011.0,2.0,Ciência Política,1989.0,2
,,,Matemática Aplicada E Computacional,1985.0,2.0,Ciência Animal E Pastagens,1998.0,2.0,Ciência Política,1974.0,2
,,,Matemática Aplicada E Computacional,1995.0,2.0,Genética,1990.0,2.0,Ciência Florestal,2011.0,2
,,,Matemática Aplicada E Computacional,2002.0,2.0,Genética,1993.0,2.0,Geologia Regional,1992.0,2
,,,Medicina,1958.0,2.0,Físico-química,1992.0,2.0,Geologia E Geoquímica,1996.0,2
,,,Farmácia Bioquímica,1981.0,2.0,Físico-química,1998.0,2.0,Oceanografia,2003.0,2
,,,Ecologia,1988.0,2.0,Físico-química,2001.0,2.0,Ciência Política (ciência Política E Sociologia),1988.0,2
,,,Medicina,1963.0,2.0,Medicina (ginecologia),1997.0,2.0,Agronomia (horticultura),1999.0,2
,,,Farmácia Bioquímica,1984.0,2.0,Medicina (medicina Preventiva),1986.0,2.0,Agronomia (genética E Melhoramento De Plantas),2003.0,2
,,,Ecologia,1989.0,2.0,Genética E Melhoramento,1982.0,2.0,Geografia (geografia Humana),2009.0,2
,,,Engenharia De Computação,2001.0,2.0,Ciências Agrárias,1996.0,2.0,Geografia (geografia Humana),1999.0,2
,,,Ecologia,1994.0,2.0,Engenharia Mecânica,1971.0,2.0,Geografia (geografia Humana),1995.0,2
,,,Engenharia De Computação,2002.0,2.0,Engenharia Florestal,2009.0,2.0,Geologia,2012.0,2
,,,Ciências Biológicas (modalidade Médica),1999.0,2.0,Ciências Biológicas,1987.0,2.0,Geologia,2010.0,2
,,,Engenharia De Controle E Automação,1997.0,2.0,Ciências Biológicas,1995.0,2.0,Geologia,2006.0,2
,,,Ciências Biológicas - Bacharelado,1991.0,2.0,Antropologia,1990.0,2.0,Geologia,1997.0,2
,,,Ciências Biológicas - Bacharelado,1997.0,2.0,Engenharia Mecânica,2009.0,2.0,Geologia,1994.0,2
,,,Agronomia,1961.0,2.0,Psicobiologia,1997.0,2.0,Geologia,1990.0,2
,,,Farmácia Bioquímica,1998.0,2.0,Psicobiologia,1998.0,2.0,Geologia,1989.0,2
,,,Agronomia,1964.0,2.0,Produção Vegetal,1999.0,2.0,Geologia,1988.0,2
,,,Farmácia E Bioquímica,1971.0,2.0,Produção Vegetal,2002.0,2.0,Geologia,1986.0,2
,,,Farmácia E Bioquímica,1972.0,2.0,Produção Vegetal,2003.0,2.0,Ciência Política,1994.0,2
,,,Agronomia,1965.0,2.0,Produção Vegetal,2004.0,2.0,Ciência Política,1991.0,2
,,,Agronomia,1966.0,2.0,Produção Vegetal,2010.0,2.0,Molecular Biology,1991.0,2
,,,Ciências Biológicas - Bacharelado,1998.0,2.0,Antropologia,1997.0,2.0,Modelagem Computacional,2002.0,2
,,,Farmácia E Bioquímica,1978.0,2.0,Ciências (microbiologia),1999.0,2.0,Microbiologia E Imunologia,2005.0,2
,,,Farmácia E Bioquímica,1980.0,2.0,Ciências (microbiologia),2000.0,2.0,Microbiologia E Imunologia,2001.0,2
,,,Farmácia E Bioquímica,1981.0,2.0,Ciências Agrárias (fisiologia Vegetal),1988.0,2.0,Microbiologia E Imunologia,1996.0,2
,,,Engenharia De Controle E Automação,1998.0,2.0,Genética E Melhoramento,1984.0,2.0,Microbiologia E Imunologia,1993.0,2
,,,Farmácia E Bioquímica,1983.0,2.0,Genética E Melhoramento,1987.0,2.0,Odontologia,2003.0,2
,,,Economia,1976.0,2.0,Genética E Melhoramento,1989.0,2.0,Odontologia,2001.0,2
,,,Economia,1977.0,2.0,Ciência Ambiental,1993.0,2.0,Oceanologia,1986.0,2
,,,Farmácia E Bioquímica,1990.0,2.0,Genética E Biologia Molecular,1995.0,2.0,Oceanografia Química,1998.0,2
,,,Farmácia E Bioquímica,1991.0,2.0,Genética E Biologia Molecular,1999.0,2.0,Ciencias Da Saude,2011.0,2
,,,Economia,1978.0,2.0,Genética E Biologia Molecular,2000.0,2.0,Oceanografia Biológica,1993.0,2
,,,Ciências Biológicas - Bacharelado,2004.0,2.0,Genética E Biologia Molecular,2001.0,2.0,Oceanografia (oceanografia Biológica),1996.0,2
,,,Economia,1979.0,2.0,Genética E Biologia Molecular,2006.0,2.0,Oceanografia,2005.0,2
,,,Economia,1984.0,2.0,Genética E Bioquímica,1994.0,2.0,Geofísica Espacial,2000.0,2
,,,Farmácia E Bioquímica,1997.0,2.0,Ciências Agrárias (fisiologia Vegetal),1989.0,2.0,Biologia Animal,2000.0,2
,,,Economia,1987.0,2.0,Engenharia Hidráulica E Saneamento,1993.0,2.0,Biologia (ecologia),2009.0,2
,,,Antropologia,1988.0,2.0,Ciências Ambientais E Florestais,1998.0,2.0,Geofísica,1991.0,2
,,,Economia,1991.0,2.0,Engenharia Hidráulica E Saneamento,1998.0,2.0,Geografia (geografia Humana),1992.0,2
,,,Economia,1993.0,2.0,Engenharia Hidráulica E Saneamento,2000.0,2.0,Geografia (geografia Humana),1990.0,2
,,,Farmácia Habilitação Farmacêutico,1997.0,2.0,Psicologia,1986.0,2.0,Geografia (geografia Humana),1989.0,2
,,,Economia,1994.0,2.0,Antropologia,1974.0,2.0,Geografia (geografia Humana),1986.0,2
,,,Economia,1996.0,2.0,Antropologia,1976.0,2.0,Geografia (geografia Física),2007.0,2
,,,Economia,1998.0,2.0,Antropologia,1987.0,2.0,Geografia (geografia Física),1996.0,2
,,,Economia,2000.0,2.0,Ciências Agrárias (fisiologia Vegetal),2001.0,2.0,Ciências,1984.0,2
,,,Medicina Humana,1982.0,2.0,Ciências Agrárias (fisiologia Vegetal),2004.0,2.0,Ciência Social (antropologia Social),2000.0,2
,,,Medicina Humana,2000.0,2.0,Engenharia Hidráulica E Saneamento,1987.0,2.0,Geografia (geografia Física),1992.0,2
,,,Medicina Veterinaria,1971.0,2.0,Engenharia Florestal,1993.0,2.0,Geografia (geografia Física),1983.0,2
,,,Medicina Veterinaria,1977.0,2.0,Engenharia Florestal,1996.0,2.0,Ciência Política,2000.0,2
,,,Medicina Veterinaria,1979.0,2.0,Engenharia Florestal,1997.0,2.0,Ciência Política,1997.0,2
,,,Economia,2002.0,2.0,Engenharia Elétrica E Informática Industrial,2000.0,2.0,Oncologia,2000.0,2
,,,Medicina Veterinaria,1993.0,2.0,Ciências Biológicas,2010.0,2.0,Odontologia Restauradora,2000.0,2
,,,Medicina Veterinária,1966.0,2.0,Ciências Biológicas (biofísica),1971.0,2.0,Ciencias Biologicas,1992.0,2
,,,Economia,2003.0,2.0,Ciências Biológicas,1980.0,2.0,Odontologia (reabilitação Oral),1991.0,2
,,,Farmácia-bioquímica,1983.0,2.0,Antropologia,2002.0,2.0,Odontologia (patologia Bucal),2000.0,2
,,,Medicina Veterinária,1972.0,2.0,Antropologia,2003.0,2.0,Odontologia (patologia Bucal),1997.0,2
,,,Farmácia-bioquímica,1997.0,2.0,Astronomia,1990.0,2.0,Odontologia (patologia Bucal),1992.0,2
,,,Engenharia De Controle E Automação,2002.0,2.0,Medicina Tropical,1995.0,2.0,Ciências,2011.0,2
,,,Farmácia-bioquímica,1999.0,2.0,Astronomia,1999.0,2.0,Ciências,2005.0,2
,,,Ciências Biológicas - Modalidade Médica,1991.0,2.0,Astronomia,2004.0,2.0,Ciências,2003.0,2
,,,Filosofia,1961.0,2.0,Medicina (obstetrícia E Ginecologia),2001.0,2.0,Geografia,2006.0,2
,,,Filosofia,1963.0,2.0,Medicina (pediatria),1994.0,2.0,Geografia,2004.0,2
,,,Filosofia,1965.0,2.0,Medicina (nefrologia),1985.0,2.0,Geografia,2002.0,2
,,,Arqueologia,1988.0,2.0,Medicina (nefrologia),1987.0,2.0,Geografia,2001.0,2
,,,Ciências Biológicas - Modalidade Médica,1994.0,2.0,Genética E Melhoramento De Plantas,1997.0,2.0,Geografia,1989.0,2
,,,Arquitetura,1970.0,2.0,Genética E Melhoramento De Plantas,2005.0,2.0,Geofísica Espacial,2005.0,2
,,,Engenharia Elétrica,2004.0,2.0,Anatomia Dos Animais Domésticos E Silvestres,1980.0,2.0,Geociências E Meio Ambiente,2006.0,2
,,,Filosofia,1971.0,2.0,Psicologia,1976.0,2.0,Geociências E Meio Ambiente,1998.0,2
,,,Arquitetura,1977.0,2.0,Psicologia,1978.0,2.0,Geociências E Meio Ambiente,1996.0,2
,,,Filosofia,1974.0,2.0,Psicologia,1979.0,2.0,Geociências (geoquímica E Geotectônica),2010.0,2
,,,Filosofia,1975.0,2.0,Psicologia,1980.0,2.0,Geociências (geoquímica E Geotectônica),1993.0,2
,,,Arquitetura,1982.0,2.0,Psicologia,1981.0,2.0,Geociências (geoquímica E Geotectônica),1988.0,2
,,,Engenharia Metalúrgica,1972.0,2.0,Psicologia (psicologia Social),1995.0,2.0,Geociências (geoquímica E Geotectônica),1987.0,2
,,,Engenharia Quimica,1979.0,2.0,Psicologia (psicologia Clínica),1992.0,2.0,Geociências (geoquímica E Geotectônica),1985.0,2
,,,Arquitetura E Urbanismo,1964.0,2.0,Psicologia (psicologia Clínica),1998.0,2.0,Oceanografia,2000.0,2
,,,Engenharia De Materiais,1970.0,2.0,Alimentos E Nutrição,1996.0,2.0,Nutrição,2009.0,2
,,,Arquitetura E Urbanismo,1971.0,2.0,Psicologia,2011.0,2.0,Nutrição,2008.0,2
,,,Arquitetura E Urbanismo,1973.0,2.0,Psicologia (psicologia Clínica),1973.0,2.0,Nutrição,2002.0,2
,,,Arquitetura E Urbanismo,1979.0,2.0,Engenharia Florestal,1983.0,2.0,Neurologia,2005.0,2
,,,Ciências Biológicas Bacharelado,1987.0,2.0,Engenharia Elétrica,2011.0,2.0,Neurologia,1985.0,2
,,,Arquitetura E Urbanismo,1989.0,2.0,Ciências Biológicas (biofísica),1980.0,2.0,Oncologia,2006.0,2
,,,Arquitetura E Urbanismo,1990.0,2.0,Ciências Biológicas (biofísica),1981.0,2.0,Oncologia,2005.0,2
,,,Arquitetura E Urbanismo,1992.0,2.0,Ciências Biológicas (biofísica),1986.0,2.0,Ciências (bioquímica),2001.0,2
,,,Arquitetura E Urbanismo,1997.0,2.0,Engenharia Elétrica E Informática Industrial,2002.0,2.0,Ciências (bioquímica),2000.0,2
,,,Filosofia,1991.0,2.0,Psicobiologia,2002.0,2.0,Ciências (bioquímica),1998.0,2
,,,Engenharia De Materiais,1977.0,2.0,Astronomia,1980.0,2.0,Ciências (bioquímica),1997.0,2
,,,Ciências Biológicas Bacharelado,1996.0,2.0,Astronomia,1985.0,2.0,Ciências (bioquímica),1993.0,2
,,,Filosofia,1994.0,2.0,Astronomia,1988.0,2.0,Ciências (bioquímica),1990.0,2
,,,Engenharia De Materiais,1978.0,2.0,Genética E Melhoramento De Plantas,1987.0,2.0,Genética E Melhoramento De Plantas,2008.0,2
,,,Filosofia,1996.0,2.0,Genética E Melhoramento De Plantas,1988.0,2.0,Genética E Melhoramento De Plantas,2007.0,2
,,,Meteorologia,1978.0,2.0,Genética E Melhoramento De Plantas,1990.0,2.0,Ciências,1998.0,2
,,,Engenharia De Materiais,1979.0,2.0,Genética E Melhoramento De Plantas,1991.0,2.0,Ciências,1996.0,2
,,,Filosofia,1999.0,2.0,Genética E Melhoramento,1994.0,2.0,Geociências (geologia Sedimentar),1992.0,2
,,,Meteorologia,1990.0,2.0,Genética E Melhoramento,2002.0,2.0,Ciências (biologia Da Relação Patógeno-hospedeiro),1998.0,2
,,,Meteorologia,1992.0,2.0,Genética E Melhoramento,2003.0,2.0,Ciências (biologia Da Relação Patógeno-hospedeiro),1995.0,2
,,,Meteorologia,1993.0,2.0,Geociências,2008.0,2.0,Geociências,2002.0,2
,,,Meteorologia,1994.0,2.0,Geociências (geologia Sedimentar),1979.0,2.0,Geociências,1999.0,2
,,,Meteorologia,2001.0,2.0,Ciências Biológicas (biofísica),2000.0,2.0,Geofísica,1986.0,2
,,,Microbiologia E Imunologia,1994.0,2.0,Ciências Biológicas (biofísica),2003.0,2.0,Patologia,1989.0,2
,,,Microbiologia E Imunologia,1997.0,2.0,Ciências Biológicas (biologia Celular),1991.0,2.0,Patologia,1987.0,2
,,,Musica,1983.0,2.0,Psicologia (psicologia Experimental),1997.0,2.0,Parasitologia,2008.0,2
,,,Música,1970.0,2.0,Psicologia (psicologia Experimental),2002.0,2.0,Parasitologia,2000.0,2
,,,Ciências Biológicas Bacharelado,2002.0,2.0,Psicologia (psicologia Social),1986.0,2.0,Parasitologia,1997.0,2
,,,Ciências Biológicas Bacharelado,2003.0,2.0,Psicologia (psicologia Social),1988.0,2.0,Parasitologia,1996.0,2
,,,Filosofia,2004.0,2.0,Psicologia (psicologia Social),2010.0,2.0,Genética E Melhoramento,1995.0,2
,,,Filosofia,2017.0,2.0,Psicologia (psicologia Experimental),1993.0,2.0,Ciências (energia Nuclear Na Agricultura),2002.0,2
,,,Nutrição,1982.0,2.0,Psicologia (psicologia Experimental),1973.0,2.0,Ciências (economia Aplicada),1998.0,2
,,,Nutrição,1983.0,2.0,Psicologia,2005.0,2.0,Genética E Melhoramento,1994.0,2
,,,Filosofia,2020.0,2.0,Ciências Biológicas (biofísica),1975.0,2.0,Genética E Melhoramento,1993.0,2
,,,Nutrição,1987.0,2.0,Ciências Biológicas (biofísica),1976.0,2.0,Genética E Biologia Molecular,2009.0,2
,,,Fisica,1962.0,2.0,Engenharia Elétrica,1975.0,2.0,Geociências,1987.0,2
,,,Nutrição,1989.0,2.0,Ciências Biológicas (biologia Celular),2001.0,2.0,Genética Evolutiva E Biologia Molecular,1996.0,2
,,,Fisica,1963.0,2.0,Ciências Biológicas (biologia Genética),1970.0,2.0,Ciências (bioquímica),2005.0,2
,,,Ciências Biológicas Bacharelado,2004.0,2.0,Ciências Biológicas (biologia Genética),1980.0,2.0,Ciências (bioquímica),2002.0,2
,,,Fisica,1968.0,2.0,Ciências Biológicas (biologia Genética),1981.0,2.0,Genética,1991.0,2
,,,Engenharia De Materiais,1980.0,2.0,Genética E Melhoramento De Plantas,2007.0,2.0,Físico-química,1993.0,2
,,,Nutrição,1995.0,2.0,Genética Evolutiva E Biologia Molecular,1992.0,2.0,Genética E Melhoramento De Plantas,2005.0,2
,,,Educação Física,1971.0,2.0,Genética E Melhoramento Animal,1992.0,2.0,Genética E Melhoramento De Plantas,2003.0,2
,,,Engenharia De Materiais,1982.0,2.0,Genética E Melhoramento Animal,2004.0,2.0,Genética E Melhoramento De Plantas,1996.0,2
,,,Engenharia De Materiais,1985.0,2.0,Genética E Melhoramento De Plantas,1984.0,2.0,Genética E Melhoramento De Plantas,1994.0,2
,,,Artes Plásticas,1979.0,2.0,Química,2010.0,2.0,Genética E Melhoramento Animal,2006.0,2
,,,Educação Física,1982.0,2.0,Agronomia (solos E Nutrição De Plantas),1978.0,2.0,Genética E Melhoramento,2009.0,2
,,,Educação Física,1988.0,2.0,Agronomia (solos E Nutrição De Plantas),1988.0,2.0,Genética E Melhoramento,1996.0,2
,,,Educação Física,1990.0,2.0,Agronomia (solos E Nutrição De Plantas),1994.0,2.0,Odontologia (odontopediatria),2001.0,2
,,,Nutrição,2003.0,2.0,Agronomia (produção Vegetal),1988.0,2.0,Odontologia,2009.0,2
,,,Nutrição,2004.0,2.0,Ciências Biológicas (biologia Genética),1990.0,2.0,Odontologia,2007.0,2
,,,Nutrição,2006.0,2.0,Agronomia (solos E Nutrição De Plantas),1995.0,2.0,Odontologia,2006.0,2
,,,Oceanografia,1981.0,2.0,Química,1974.0,2.0,Patologia,1995.0,2
,,,Oceanografia,1986.0,2.0,Psiquiatria E Ciências Do Comportamento,2006.0,2.0,Patologia,1994.0,2
,,,Oceanografia,1988.0,2.0,Psiquiatria E Saúde Mental,1987.0,2.0,Patologia,1991.0,2
,,,Educação Física,1991.0,2.0,Agroquímica,1987.0,2.0,Física Aplicada À Medicina E Biologia,2004.0,2
,,,Oceanografia,2002.0,2.0,Agroquímica,1991.0,2.0,Física Aplicada,2010.0,2
,,,Oceanologia,1982.0,2.0,Agroquímica,1993.0,2.0,Física Aplicada,1999.0,2
,,,Oceanologia,1983.0,2.0,Agroquímica,2002.0,2.0,Física - Uem/uel,2004.0,2
,,,Astronomia,1991.0,2.0,Psicologia Social E Institucional,2004.0,2.0,Genética E Biologia Molecular,2007.0,2
,,,Educação Física,1997.0,2.0,Psicologia Escolar,1978.0,2.0,Genética E Biologia Molecular,2005.0,2
,,,Oceanologia,1986.0,2.0,Engenharia Elétrica,1972.0,2.0,Genética E Biologia Molecular,2003.0,2
,,,Ciências Biológicas Licenciatura Plena,1997.0,2.0,Engenharia Eletrica,1973.0,2.0,Genética E Biologia Molecular,2002.0,2
,,,Oceanologia,1991.0,2.0,Engenharia E Ciência Dos Materiais,1995.0,2.0,Genética E Biologia Molecular,1998.0,2
,,,Educação Física,2005.0,2.0,Engenharia E Ciência Dos Materiais,2000.0,2.0,Genética E Biologia Molecular,1997.0,2
,,,Engenharia De Materiais,1991.0,2.0,Engenharia E Tecnologia Espaciais,1979.0,2.0,Genética E Biologia Molecular,1991.0,2
,,,Oceanologia,2000.0,2.0,Engenharia De Transportes,1997.0,2.0,Genética E Biologia Molecular,1988.0,2
,,,Odontologia,1959.0,2.0,Engenharia De Transportes,1999.0,2.0,Ciências (fisiologia Geral),1997.0,2
,,,Engenharia De Materiais,1992.0,2.0,Engenharia De Transportes,2004.0,2.0,Ciências (fisiologia Geral),1973.0,2
,,,Odontologia,1971.0,2.0,Agronomia (solos E Nutrição De Plantas),1999.0,2.0,Genética,2003.0,2
,,,Odontologia,1975.0,2.0,Agronomia (solos E Nutrição De Plantas),2001.0,2.0,Genética,2000.0,2
,,,Engenharia Metalúrgica,1977.0,2.0,Agronomia (solos E Nutrição De Plantas),2004.0,2.0,Patologia Experimental E Comparada,1989.0,2
,,,Engenharia Mecanica,1980.0,2.0,Agronomia (solos E Nutrição De Plantas),2006.0,2.0,Patologia Experimental E Comparada,1986.0,2
,,,Engenharia Metalúrgica,1978.0,2.0,Química,1981.0,2.0,Patologia Experimental E Comparada,1980.0,2
,,,Engenharia De Materiais,2000.0,2.0,Engenharia Eletrônica E Computação,1990.0,2.0,Agronomia (solos E Nutrição De Plantas),2008.0,2
,,,Engenharia Metalúrgica,1980.0,2.0,Química (química Analítica),1991.0,2.0,Agronomia (solos E Nutrição De Plantas),2004.0,2
,,,Engenharia De Materiais,2007.0,2.0,Química (química Analítica),1994.0,2.0,Física,1973.0,2
,,,Engenharia Mecanica,1987.0,2.0,Ciências Biológicas (bioquímica Toxicológica),1998.0,2.0,Física,1967.0,2
,,,Engenharia Mecanica,1988.0,2.0,Geociências (geologia Sedimentar),1991.0,2.0,Físico-química,1992.0,2
,,,Engenharia Quimica,1982.0,2.0,Geociências,1985.0,2.0,Físico-química,1980.0,2
,,,Engenharia Mecanica,1991.0,2.0,Geociências,1989.0,2.0,Físico-química,1979.0,2
,,,Engenharia De Minas,1981.0,2.0,Geociências,1990.0,2.0,Física Da Matéria Condensada,2010.0,2
,,,Enfermagem,1968.0,2.0,Geociências,1976.0,2.0,Física Da Matéria Condensada,2007.0,2
,,,Ciências Biológicas Modalidade Médica,1981.0,2.0,Geociências,1979.0,2.0,Ciências (fisiologia Humana),1990.0,2
,,,Ciências Biológicas Modalidade Médica,1985.0,2.0,Geociências,1980.0,2.0,Ciências (fisiologia Humana),1988.0,2
,,,Engenharia De Minas,1984.0,2.0,Genética E Melhoramento De Plantas,1994.0,2.0,Ciências (fisiologia Humana),1982.0,2
,,,Fisica,2000.0,2.0,Geografia,1992.0,2.0,Ciências (fisiologia Humana),1978.0,2
,,,Enfermagem,1971.0,2.0,Geofísica,2001.0,2.0,Física,2015.0,2
,,,Ciências Biológicas Modalidade Médica,1990.0,2.0,Botânica,1996.0,2.0,Agronomia (solos E Nutrição De Plantas),1996.0,2
,,,Fisica,2003.0,2.0,Engenharia Eletrônica E Computação,2006.0,2.0,Agronomia (solos E Nutrição De Plantas),1993.0,2
,,,Ciências Biológicas Modalidade Médica,1994.0,2.0,Engenharia Elétrica,1966.0,2.0,Ciências (fisiologia Humana),2004.0,2
,,,Enfermagem,1973.0,2.0,Engenharia Elétrica,1970.0,2.0,Agronomia - Ciências Do Solo,2006.0,2
,,,Engenharia Quimica,1983.0,2.0,Engenharia Elétrica,1971.0,2.0,Agronomia (solos E Nutrição De Plantas),2013.0,2
,,,Fisica,2007.0,2.0,Agronomia (produção Vegetal),2004.0,2.0,Parasitologia,1995.0,2
,,,Fisica - Bacharelado,1995.0,2.0,Química (química Analítica) [sp-capital],1981.0,2.0,Parasitologia,1991.0,2
,,,Fisioterapia,1979.0,2.0,Química (química Analítica) [sp-capital],1989.0,2.0,Parasitologia,1986.0,2
,,,Odontologia (prótese-buco-maxilo Facial),1981.0,2.0,Engenharia De Transportes,2005.0,2.0,Parasitologia,1983.0,2
,,,Licenciatura Plena Em Matemática,1982.0,2.0,Engenharia E Ciência De Alimentos,2000.0,2.0,Oncologia,2009.0,2
,,,Pedagogia,1964.0,2.0,Engenharia De Sistemas E Computação,2003.0,2.0,Patologia Humana,2005.0,2
,,,Pedagogia,1965.0,2.0,Engenharia De Teleinformática,2002.0,2.0,Patologia Humana,1986.0,2
,,,Pedagogia,1966.0,2.0,Ciências Biológicas (bioquímica),1973.0,2.0,Patologia Experimental E Comparada,2003.0,2
,,,Enfermagem,1986.0,2.0,Ciências Biológicas (bioquímica),1976.0,2.0,Patologia Experimental E Comparada,1997.0,2
,,,Pedagogia,1968.0,2.0,Ciências Biológicas (biologia Molecular),1998.0,2.0,Chemistry,1989.0,2
,,,Enfermagem,1988.0,2.0,Engenharia De Transportes,1990.0,2.0,Ciências (microbiologia),2005.0,2
,,,Fisioterapia,1983.0,2.0,Engenharia De Sistemas E Computação,1987.0,2.0,Ciências (microbiologia),1998.0,2
,,,Pedagogia,1972.0,2.0,Engenharia De Sistemas E Computação,1993.0,2.0,Ciências (microbiologia),1997.0,2
,,,Enfermagem,1992.0,2.0,Engenharia De Sistemas E Computação,1994.0,2.0,Fitotecnia,1993.0,2
,,,Enfermagem,1994.0,2.0,Ciências Biológicas (biologia Molecular),1994.0,2.0,Fitotecnia,1988.0,2
,,,Pedagogia,1976.0,2.0,Ciências Biológicas (biologia Genética),1983.0,2.0,Fitopatologia,1999.0,2
,,,Engenharia Mecanica,1993.0,2.0,Ciências Biológicas (bioquímica),1996.0,2.0,Física,1966.0,2
,,,Bacharel Em Física,1982.0,2.0,Ciências Biológicas (bioquímica),2007.0,2.0,Física,1965.0,2
,,,Enfermagem,1997.0,2.0,Ciências Biológicas (bioquímica),2010.0,2.0,Fitotecnia (produção Vegetal),2005.0,2
