CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
,,,Matemática Licenciatura Plena,2006.0,1.0,Geociências (geoquímica E Geotectônica),1996.0,1.0,Fisiologia Oral,2006.0,1
,,,Matemática Licenciatura Plena Com Habilitação À Fí,1984.0,1.0,Geociências (geoquímica E Geotectônica),1988.0,1.0,Fisiologia Oral,2007.0,1
,,,Matemática Modalidade Bacharelado,2007.0,1.0,Geociências (geoquímica E Geotectônica),1982.0,1.0,Fisiologia Vegetal,1974.0,1
,,,Ciencia Da Computacao,2000.0,1.0,Geociências (geoquímica E Geotectônica),1981.0,1.0,Fisiologia Vegetal,1984.0,1
,,,Matemática Pura,1993.0,1.0,Geociências (geoquímica E Geotectônica),1977.0,1.0,Fisiologia Vegetal,1999.0,1
,,,Matemática Ênfase Em Matemática Apl,1993.0,1.0,Geociências (geologia Sedimentar),2006.0,1.0,Fisiologia Vegetal,2002.0,1
,,,Matemática Ênfase Matemática Aplica,2002.0,1.0,Geociências (geologia Sedimentar),2004.0,1.0,Fisiologia Vegetal,2006.0,1
,,,Matemática-bacharelado,1986.0,1.0,Geociências (geologia Sedimentar),1999.0,1.0,Fisiologia Vegetal/biologia Molecular,2002.0,1
,,,Matemáticas,1984.0,1.0,Geociências (geologia Sedimentar),1996.0,1.0,Fisiología Y Nutrición,1992.0,1
,,,Matemáticas,1993.0,1.0,Geodinâmica E Geofísica,1999.0,1.0,Agronomia (energia Na Agricultura),2007.0,1
,,,Material Science,1994.0,1.0,Geodinâmica E Geofísica,1998.0,1.0,Fisiopatologia E Ciências Cirúrgicas,2010.0,1
,,,Materials Science,2001.0,1.0,Geodinâmica E Geofísica,1997.0,1.0,Fisiopatologia E Patologia Molecular,1998.0,1
,,,Mathematics,1981.0,1.0,Geociências-geologia Sedim. E Amb. (paleontologia),2006.0,1.0,Fisiopatologia Em Clínica Médica,1974.0,1
,,,Mathematics,1999.0,1.0,Geociências E Meio Ambiente,2010.0,1.0,Fisiopatologia Em Clínica Médica,1986.0,1
,,,Mathematics,2001.0,1.0,Geociências E Meio Ambiente,2005.0,1.0,Fisiopatologia Em Clínica Médica,1995.0,1
,,,Mathematics,2002.0,1.0,Geociências E Meio Ambiente,1993.0,1.0,Fisiopatologia Em Clínica Médica,1997.0,1
,,,Mathematics,2004.0,1.0,Geociências (recursos Minerais E Hidrogeologia),1997.0,1.0,Fisiopatologia Em Clínica Médica,1999.0,1
,,,Mathematics (ba Hons.),2001.0,1.0,Geociências (mineralogia E Petrologia),1987.0,1.0,Fisiopatologia Em Clínica Médica,2000.0,1
,,,Mathematics And Applied Mathematics,1995.0,1.0,Geociências (mineralogia E Petrologia),1981.0,1.0,Fisiopatologia Em Clínica Médica,2001.0,1
,,,Mathematik,1997.0,1.0,Geociências (mineralogia E Petrologia),1978.0,1.0,Agronomia (energia Na Agricultura),2011.0,1
,,,Maîtrise En Sciences Physiologie,1982.0,1.0,Geociências (mineralogia E Petrologia),1977.0,1.0,Agronomia (energia Na Agricultura) [botucatu],2002.0,1
,,,Mecatrônica,2000.0,1.0,Geociências (geoquímica),2000.0,1.0,Agronomia (energia Na Agricultura) [botucatu],2005.0,1
,,,Medical Graduates Step 1,1993.0,1.0,Geociências (geoquímica),1994.0,1.0,Agronomia (entomologia Agrícola),2009.0,1
,,,Medicina,1962.0,1.0,Geociências (geoquímica),1993.0,1.0,Fisiopatologia Em Clínica Médica,2012.0,1
,,,Medicina,1963.0,1.0,Geociências (geoquímica),1990.0,1.0,Fisiopatologia Em Clínica Médica [botucatu],1998.0,1
,,,Medicina,1964.0,1.0,Bourse D'études Pour Étudians Étrangers,1996.0,1.0,Fisiopatologia Experimental,2011.0,1
,,,Ciencia Da Computacao,2002.0,1.0,Botânica E Fitopatologia,1965.0,1.0,Fisiopatologia Medica,2010.0,1
,,,Ciencia Da Computacao,2004.0,1.0,Botânica (fisiologia Vegetal),2007.0,1.0,Fisiopatologia Médica,2005.0,1
,,,Ciencia Da Computacao,2005.0,1.0,Botânica,2007.0,1.0,Agronomia (entomologia),2012.0,1
,,,Medicina,1968.0,1.0,Botânica,2006.0,1.0,Fisiopatologia Médica,2007.0,1
,,,Ciencia Da Computação,1996.0,1.0,Geofísica,1996.0,1.0,Fisiopatologia Médica,2010.0,1
,,,Ciencia Da Computação,2006.0,1.0,Geofísica,1994.0,1.0,Fisiopatologia Médica,2015.0,1
,,,Ciencia Da Computação,2012.0,1.0,Geofísica,1992.0,1.0,Fisioterapia,2004.0,1
,,,Ciencia Politica,1995.0,1.0,Geofísica,1990.0,1.0,Agronomia (estatística E Experimentação Agronômica),1985.0,1
,,,Ciencia Politica,1997.0,1.0,Geofísica,1988.0,1.0,Agronomia (estatística E Experimentação Agronômica),1992.0,1
,,,Ciencia Política,2006.0,1.0,Geofísica,1984.0,1.0,Fisioterapia,2009.0,1
,,,Ciencia Política Y Administración Pública,1991.0,1.0,Geofísica,1983.0,1.0,Agronomia (estatística E Experimentação Agronômica),1996.0,1
,,,Ciencias Antropológicas,1974.0,1.0,Geofísica,1981.0,1.0,Fisioterapia,2013.0,1
,,,Ciencias Antropológicas Orientación Arqueológica,1994.0,1.0,Geofísica,1977.0,1.0,Fisioterapia,2015.0,1
,,,Ciencias Bilogicas,2008.0,1.0,Geodinâmica E Geofísica,2008.0,1.0,Fitecnia / Fisiologia Molecular Vegetal,1998.0,1
,,,Ciencias Biologiacas,2001.0,1.0,Geodinâmica E Geofísica,2000.0,1.0,Fitomelhoramento,2004.0,1
,,,Ciencias Biologicas,1968.0,1.0,Geofísica Espacial,1969.0,1.0,Fitopatologia,1970.0,1
,,,Ciencias Biologicas,1969.0,1.0,Geofísica,2010.0,1.0,Fitopatologia,1979.0,1
,,,Ciencias Biologicas,1972.0,1.0,Geofísica,2009.0,1.0,Fitopatologia,1980.0,1
,,,Ciencias Biologicas,1976.0,1.0,Geofísica,2005.0,1.0,Agronomia (estatística E Experimentação Agronômica),2015.0,1
,,,Ciencias Biologicas,1980.0,1.0,Geofísica,2004.0,1.0,Fitopatologia,1988.0,1
,,,Ciencias Biologicas,1981.0,1.0,Geofísica,2003.0,1.0,Fitopatologia,1991.0,1
,,,Ciencias Biologicas,1982.0,1.0,Geofísica,2000.0,1.0,Fitopatologia,1993.0,1
,,,Ciencias Biologicas,1985.0,1.0,Geofísica,1998.0,1.0,Fitopatologia,1995.0,1
,,,Ciencias Biologicas,1987.0,1.0,Chimica,2004.0,1.0,Agronomia (fisiologia Vegetal),2003.0,1
,,,Ciencias Biologicas,1998.0,1.0,Chemistry,1989.0,1.0,Fitopatologia,1997.0,1
,,,Ciencias Biologicas,1999.0,1.0,Chemical Engineering,2001.0,1.0,Fitopatologia,1998.0,1
,,,Ciencias Biologicas,2003.0,1.0,Ceramics Science And Engineering,1992.0,1.0,Agronomia (fisiologia Vegetal),2007.0,1
,,,Ciencias Biologicas,2005.0,1.0,Center For Applied Research In Education,1989.0,1.0,Agronomia (fisiologia Vegetal),2010.0,1
,,,Ciencias Biologicas,2006.0,1.0,Cellular And Molecular Biology,1999.0,1.0,Agronomia (fisiologia Vegetal),2012.0,1
,,,Ciencias Biologicas,2007.0,1.0,Catálise,1975.0,1.0,Fitopatologia,2005.0,1
,,,Ciencias Biologicas (bacharelado E Licenciatura),2002.0,1.0,"C E T Das Radiações, Minerais E Materiais",2010.0,1.0,Fitopatologia,2007.0,1
,,,Ciencias Biologicas (biologia Molecular),1985.0,1.0,Botany,1974.0,1.0,Fitopatologia,2009.0,1
,,,Ciencias Biologicas - Licenciatura,1985.0,1.0,Biotecnologia Vegetal E Bioprocessos,2000.0,1.0,Fitopatologia (conceito Capes 7),2010.0,1
,,,Ciencias Biologicas - Modalidade Biologia Marinha,1988.0,1.0,Biotecnologia Vegetal,1995.0,1.0,"Fitopatologia / &quot;plant Pathology&quot;, Ph.d.",2000.0,1
,,,Ciencias Biologicas Bacharelado,2007.0,1.0,Geografia,1989.0,1.0,Fitopatologia Florestal,1999.0,1
,,,Ciencias Biologicas Biologia Molecu,1985.0,1.0,Geografia,1988.0,1.0,Fitopatologia/patologia De Sementes,1980.0,1
,,,Ciencias Biologicas Diurno Genetica,2004.0,1.0,Geografia,1985.0,1.0,Fitopatología,1999.0,1
,,,Ciencias Biologicas Modalidade Medica,1975.0,1.0,Geografia,1981.0,1.0,Fitossanidade,2004.0,1
,,,Ciencias Biologicas Modalidade Medica,1977.0,1.0,Geografia,1975.0,1.0,Fitotecnia,1990.0,1
,,,Ciencias Biologicas Modalidade Medica,1985.0,1.0,Geografia,1974.0,1.0,Agronomia (fisiologia Vegetal),2013.0,1
,,,Ciencias Biologicas Modalidade Medica,2000.0,1.0,Geofísica Espacial,2005.0,1.0,Agronomia (fisiologia Vegetal),2014.0,1
,,,Ciencias Biologicas Modalidade Médica,2000.0,1.0,Geofísica Espacial,2004.0,1.0,Agronomia (fitopatologia),1967.0,1
,,,Ciencias Biologicas- Bacharelado,1985.0,1.0,Geofísica Espacial,2000.0,1.0,Agronomia (fitopatologia),1975.0,1
,,,Medicina,2008.0,1.0,Geofísica Espacial,1998.0,1.0,Fitotecnia,1998.0,1
,,,Ciencias Biologicas- Licenciatura E Bacharelado,1974.0,1.0,Geofísica Espacial,1990.0,1.0,Agronomia (fitopatologia),1990.0,1
,,,Medicina,2010.0,1.0,Geofísica Espacial,1988.0,1.0,Fitotecnia,2000.0,1
,,,Medicina,2011.0,1.0,Geofísica Espacial,1976.0,1.0,Agronomia (fitopatologia),1992.0,1
,,,Medicina (iniciação Científica),1994.0,1.0,Geografia (geografia Física),1979.0,1.0,Fitotecnia,2003.0,1
,,,Medicina - Ribeirão Preto,1989.0,1.0,Geografia,2012.0,1.0,Agronomia (fitopatologia),1993.0,1
,,,Medicina E Chirurgia,1981.0,1.0,Geografia,2005.0,1.0,Agronomia (fitopatologia),1996.0,1
,,,Ciencias Biologicas/ Licenciatura,1986.0,1.0,Geografia,2003.0,1.0,Fitotecnia,2006.0,1
,,,Medicina Humana,2003.0,1.0,Geografia,1999.0,1.0,Fitotecnia,2007.0,1
,,,Medicina Humana,2005.0,1.0,Botânica,2004.0,1.0,Fitotecnia,2008.0,1
,,,Medicina Humana,2007.0,1.0,Botânica,2003.0,1.0,Fitotecnia,2009.0,1
,,,Medicina Veterianária,1998.0,1.0,Botânica,2001.0,1.0,Fitotecnia,2010.0,1
,,,Medicina Veterinaria,1966.0,1.0,Botânica,1999.0,1.0,Agronomia (fitopatologia),1997.0,1
,,,Medicina Veterinaria,1972.0,1.0,Botânica,1998.0,1.0,Fitotecnia (produção Vegetal),1985.0,1
,,,Ciencias Biológicas,1974.0,1.0,Botânica,1997.0,1.0,Fitotecnia (produção Vegetal),1989.0,1
,,,Medicina Veterinaria,1980.0,1.0,Botânica,1996.0,1.0,Agronomia (fitopatologia),2000.0,1
,,,Medicina Veterinaria,1982.0,1.0,Botânica,1990.0,1.0,Fitotecnia (produção Vegetal),1993.0,1
,,,Ciencias Biológicas,1976.0,1.0,Botânica,1989.0,1.0,Agronomia (fitopatologia),2003.0,1
,,,Medicina Veterinaria,1985.0,1.0,Botânica,1987.0,1.0,Fitotecnia (produção Vegetal),1997.0,1
,,,Ciencias Biológicas,1978.0,1.0,Botânica,1975.0,1.0,Fitotecnia (produção Vegetal),1998.0,1
,,,Medicina Veterinaria,1987.0,1.0,Biotecnologia,2004.0,1.0,Agronomia (fitopatologia),2008.0,1
,,,Ciencias Biológicas,1979.0,1.0,Biotecnologia,2002.0,1.0,Fitotecnia (produção Vegetal),2001.0,1
,,,Medicina Veterinaria,1989.0,1.0,Biotecnologia,2001.0,1.0,Agronomia (fitopatologia),2009.0,1
,,,Medicina Veterinaria,1991.0,1.0,Biotecnologia,2000.0,1.0,Agronomia (fitopatologia),2015.0,1
,,,Medicina Veterinaria,1992.0,1.0,Geografia (geografia Humana),1990.0,1.0,Fitotecnia (produção Vegetal),2004.0,1
,,,Medicina Veterinaria,1994.0,1.0,Geografia (geografia Humana),1989.0,1.0,Agronomia (fitotecnia),1994.0,1
,,,Ciencias Biológicas,1980.0,1.0,Geografia (geografia Humana),1985.0,1.0,Agronomia (fitotecnia),1998.0,1
,,,Medicina Veterinaria,1998.0,1.0,Geografia (geografia Humana),1982.0,1.0,Agronomia (fitotecnia),1999.0,1
,,,Medicina Veterinaria,1999.0,1.0,Geografia (geografia Humana),1981.0,1.0,Fitotecnia (produção Vegetal),2008.0,1
,,,Medicina Veterinaria,2001.0,1.0,Geografia (geografia Humana),1979.0,1.0,Fitotecnia (produção Vegetal),2009.0,1
,,,Medicina Veterinaria,2004.0,1.0,Geografia (geografia Humana),1971.0,1.0,Agronomia (fitotecnia),2000.0,1
,,,Medicina Veterinaria,2005.0,1.0,Geografia (geografia Física),2002.0,1.0,Agronomia (fitotecnia),2001.0,1
,,,Medicina Veterinaria,2008.0,1.0,Geografia (geografia Física),2001.0,1.0,Food And Nutritional Science,1997.0,1
,,,Medicina Veterinaria Campus Botucatu,1993.0,1.0,Geografia (geografia Física),2000.0,1.0,Food Biotechnology And Bioengineering,1996.0,1
,,,Medicina Veterinaria E Zootecnia,1978.0,1.0,Geografia (geografia Física),1996.0,1.0,Food Science,1985.0,1
,,,Medicina Veterinaria Y Zootecnia,2001.0,1.0,Geografia (geografia Física),1981.0,1.0,Food Science And Technology,1995.0,1
,,,Medicina Veterinária,1961.0,1.0,Geografia E Pratica Do Desenvolvimento,1993.0,1.0,Food Science And Technology,1996.0,1
,,,Medicina Veterinária,1965.0,1.0,Geografia (tratamento Da Informação Espacial),2001.0,1.0,Forest Products,1979.0,1
,,,Ciencias Biológicas,1983.0,1.0,Geografia (geografia Humana),2009.0,1.0,Forest Resouces Management And Ecology,1994.0,1
,,,Medicina Veterinária,1970.0,1.0,Geografia (geografia Humana),2006.0,1.0,Forest Resources And Conservation,2010.0,1
,,,Medicina Veterinária,1971.0,1.0,Geografia (geografia Humana),2001.0,1.0,Forest Science,1983.0,1
,,,Medicina Veterinária,1972.0,1.0,Geografia (geografia Humana),1999.0,1.0,Forest Science,2002.0,1
,,,Ciencias Biológicas,1984.0,1.0,Geografia (geografia Humana),1997.0,1.0,Forest Sciences,1995.0,1
,,,Ciencias Biológicas,1987.0,1.0,Biotecnologia Industrial,2004.0,1.0,Forestry,1993.0,1
,,,Ciencias Biológicas,1992.0,1.0,Biotecnologia Em Saúde E Medicina Investigativa,2012.0,1.0,Forestry - Ciências Florestais (genética),1980.0,1
,,,Ciencias Biológicas,1995.0,1.0,Biotecnologia De Produtos Bioativos,2005.0,1.0,Fruticultura De Clima Temperado,2004.0,1
,,,Ciencias Biológicas,1997.0,1.0,Biotecnologia De Produtos Bioativos,1999.0,1.0,Fundamentos Filosóficos Da Educação,1977.0,1
,,,Ciencias Biológicas,1998.0,1.0,Biotecnologia,2009.0,1.0,Fármaco E Medicamentos,2010.0,1
,,,Ciencias Biológicas,1999.0,1.0,Biotecnologia,2008.0,1.0,Fármacos E Medicamentos,1993.0,1
,,,Ciencias Biológicas,2003.0,1.0,Biotecnologia,2007.0,1.0,Fármacos E Medicamentos,1994.0,1
,,,Ciencias Biológicas,2004.0,1.0,Biotecnologia,2006.0,1.0,Agronomia (fitotecnia),2006.0,1
,,,Ciencias Biológicas,2007.0,1.0,Biotecnologia,2005.0,1.0,Fármacos E Medicamentos,2000.0,1
,,,Ciencias Biológicas Genética,1987.0,1.0,Bioquímica E Imunologia,2009.0,1.0,Fármacos E Medicamentos,2001.0,1
,,,Ciencias Biológicas Licenciatura,1999.0,1.0,Bioquímica E Imunologia,2008.0,1.0,Fármacos E Medicamentos,2007.0,1
,,,Ciencias Biológicas Licenciatura E Bacharelado,2004.0,1.0,Bioquímica E Imunologia,2003.0,1.0,Fármacos E Medicamentos,2008.0,1
,,,Ciencias Biológicas Modalidade -licenciatura,1980.0,1.0,Geologia,1989.0,1.0,Fármacos E Medicamentos,2012.0,1
,,,Ciencias Biológicas Modalidade Médica,1975.0,1.0,Geologia,1987.0,1.0,Fármacos E Medicamentos Rib Preto,2005.0,1
,,,Ciencias Biológicas Modalidade Médica,1984.0,1.0,Geologia,1986.0,1.0,Físca Do Ambiente Agrícola,2005.0,1
,,,Ciencias Biológicas Modalidade Médica,1997.0,1.0,Geologia,1969.0,1.0,Física,1965.0,1
,,,Ciencias Biolögicas,1995.0,1.0,Geologia,1966.0,1.0,Física,1967.0,1
,,,Ciencias Biomedicas,1977.0,1.0,Geografia Tratamento Da Informação Espacial,2003.0,1.0,Física,1968.0,1
,,,Ciencias Biomedicas,2000.0,1.0,Geografia Rio Claro,1988.0,1.0,Agronomia (fitotecnia),2008.0,1
,,,Ciencias Biomédicas Modalidade Médica,1968.0,1.0,Geografia Rio Claro,1984.0,1.0,Agronomia (física Do Ambiente Agrícola),2005.0,1
,,,Ciencias Com Especializacao Em Matematica,1983.0,1.0,Geografia Organização Do Espaço Rio Claro,1989.0,1.0,Agronomia (física Do Ambiente Agrícola),2008.0,1
,,,Ciencias Contabeis,2000.0,1.0,Geografia Humana,1994.0,1.0,Agronomia (genética E Melhoramento De Plantas),1981.0,1
,,,Ciencias Da Actividade Física E Do Esporte,2001.0,1.0,Geografia Física,1998.0,1.0,Agronomia (genética E Melhoramento De Plantas),1982.0,1
,,,Ciencias Da Computacao,1988.0,1.0,Geografia Física,1992.0,1.0,Agronomia (genética E Melhoramento De Plantas),1985.0,1
,,,Ciencias Da Computação,2006.0,1.0,Geografia Física,1978.0,1.0,Agronomia (genética E Melhoramento De Plantas),1987.0,1
,,,Ciencias De Computacao,1987.0,1.0,Bioquímica E Fisiologia,2000.0,1.0,Agronomia (genética E Melhoramento De Plantas),1990.0,1
,,,Ciencias Do Meio Aquatico,1993.0,1.0,Geologia,2009.0,1.0,Agronomia (genética E Melhoramento De Plantas),1993.0,1
,,,Ciencias Economicas,1982.0,1.0,Geologia,2008.0,1.0,Agronomia (genética E Melhoramento De Plantas),1995.0,1
,,,Ciencias Economicas,1985.0,1.0,Geologia,2005.0,1.0,Agronomia (genética E Melhoramento De Plantas),1997.0,1
,,,Ciencias Economicas,1987.0,1.0,Geologia,2003.0,1.0,Agronomia (genética E Melhoramento De Plantas),2000.0,1
,,,Ciencias Economicas,1990.0,1.0,Geologia,2002.0,1.0,Agronomia (genética E Melhoramento De Plantas),2001.0,1
,,,Ciencias Economicas,1992.0,1.0,Geologia,1998.0,1.0,Agronomia (genética E Melhoramento De Plantas),2006.0,1
,,,Ciencias Economicas,2003.0,1.0,Geologia,1997.0,1.0,Agronomia (genética E Melhoramento De Plantas),2007.0,1
,,,Ciencias Economicas,2004.0,1.0,Geologia,1991.0,1.0,Agronomia (genética E Melhoramento De Plantas),2011.0,1
,,,Ciencias Economicas,2005.0,1.0,Biotechnology,2000.0,1.0,Agronomia (genética E Melhoramento De Plantas),2014.0,1
,,,Ciencias Economicas,2007.0,1.0,Biotechnology,1989.0,1.0,Agronomia (horticultura),1994.0,1
,,,Medicina Veterinária,2011.0,1.0,Biotechnology,1988.0,1.0,Agronomia (horticultura) [botucatu],2005.0,1
,,,Medicina Veterinária (fmvz-usp),1989.0,1.0,Bioresources And Product Science,2000.0,1.0,Agronomia (irrigacao E Drenagem),2012.0,1
,,,Medicina Veterinária - Fcav-unesp,2005.0,1.0,Bioquímica Vegetal,1996.0,1.0,Agronomia (irrigação E Drenagem),1994.0,1
,,,Medicina Veterinária E Zootecnia,1972.0,1.0,Bioquímica Toxicológica,2011.0,1.0,Agronomia (irrigação E Drenagem),1995.0,1
,,,Medicina Veterinária E Zootecnia,1976.0,1.0,Bioquímica E Imunologia,2012.0,1.0,Agronomia (irrigação E Drenagem),1998.0,1
,,,Medicina Veterinária E Zootecnia,1983.0,1.0,Geologia E Geoquímica,1994.0,1.0,Agronomia (irrigação E Drenagem),2001.0,1
,,,Medicina Veterinária E Zootecnia,1989.0,1.0,Geologia E Geoquímica,1990.0,1.0,Agronomia (irrigação E Drenagem),2004.0,1
,,,Medicina Veterinária E Zootecnia,1991.0,1.0,Geologia E Geoquímica,1988.0,1.0,Agronomia (meteorologia Aplicada),2009.0,1
,,,Medicina Veterinária E Zootecnia,1995.0,1.0,Geologia E Geoquímica,1983.0,1.0,Agronomia (meteorologia Aplicada),2010.0,1
,,,Medicina Veterinária E Zootecnia,1998.0,1.0,Geologia E Geoquímica,1982.0,1.0,Agronomia (meteorologia Aplicada),2012.0,1
,,,Medicina Veterínaria,2005.0,1.0,Geologia E Geoquímica,1980.0,1.0,Agronomia (meteorologia Aplicada),2015.0,1
,,,Medicina Vetrinária,1992.0,1.0,Geologia E Geoquímica,1977.0,1.0,Agronomia (microbiologia Agrícola),2002.0,1
,,,Medicina [rib Preto],1983.0,1.0,Geologia,2013.0,1.0,Agronomia (microbiologia Agrícola),2011.0,1
,,,"Medicina, Plantão Voluntário Clínica Médica",1976.0,1.0,Geologia,2011.0,1.0,Agronomia (producao Vegetal),1998.0,1
,,,Medicna,1976.0,1.0,Bioquímica E Imunologia,1994.0,1.0,Agronomia (producao Vegetal),2008.0,1
,,,Medico,1975.0,1.0,Bioquímica E Imunologia,1993.0,1.0,Agronomia (producao Vegetal),2011.0,1
,,,Medidas Físicas,1998.0,1.0,Bioquímica E Imunologia,1991.0,1.0,Agronomia (producao Vegetal),2015.0,1
,,,Meteorologia,1979.0,1.0,Bioquímica E Imunologia,1986.0,1.0,Agronomia (produção E Tecnologia De Sementes),2003.0,1
,,,Meteorologia,1980.0,1.0,Bioquímica E Imunologia,1984.0,1.0,Agronomia (produção Vegetal),1989.0,1
,,,Ciencias Econômicas,1990.0,1.0,Bioquímica E Imunologia,1981.0,1.0,Agronomia (produção Vegetal),1992.0,1
,,,Meteorologia,1984.0,1.0,Bioquímica E Fisiologia,2001.0,1.0,Agronomia (produção Vegetal),1994.0,1
,,,Meteorologia,1985.0,1.0,Geologia Sedimentar,2003.0,1.0,Agronomia (produção Vegetal),1995.0,1
,,,Meteorologia,1987.0,1.0,Geologia Regional,2001.0,1.0,Agronomia (produção Vegetal),1996.0,1
,,,Ciencias Farmaceutica,2006.0,1.0,Geologia Regional,1995.0,1.0,Agronomia (produção Vegetal),1998.0,1
,,,Ciencias Farmaceuticas,1981.0,1.0,Geologia Regional,1993.0,1.0,Agronomia (produção Vegetal),1999.0,1
,,,Meteorologia,1993.0,1.0,Geologia Regional,1992.0,1.0,Agronomia (produção Vegetal),2001.0,1
,,,Meteorologia,1994.0,1.0,Geologia Regional,1991.0,1.0,Agronomia (produção Vegetal),2004.0,1
,,,Meteorologia,1995.0,1.0,Geologia Regional,1990.0,1.0,Agronomia (produção Vegetal),2005.0,1
,,,Meteorologia,1996.0,1.0,Geologia Marinha,2009.0,1.0,Agronomia (produção Vegetal),2007.0,1
,,,Meteorologia,1997.0,1.0,Geologia Geral E De Aplicação,1981.0,1.0,Agronomia (produção Vegetal),2008.0,1
,,,Ciencias Farmaceuticas,1998.0,1.0,Geologia Geral E De Aplicação,1972.0,1.0,Física ( São Carlos),1983.0,1
,,,Meteorologia,1999.0,1.0,Geologia Geral E Aplicacao,1977.0,1.0,Física (conceito Capes 6),2010.0,1
,,,Ciencias Farmaceuticas,2000.0,1.0,Geologia E Geoquímica,2009.0,1.0,Física (ift-unesp),2004.0,1
,,,Meteorologia,2002.0,1.0,Geologia E Geoquímica,2008.0,1.0,Física (phd),1996.0,1
,,,Meteorologia,2003.0,1.0,Geologia E Geoquímica,2001.0,1.0,Física (phd),2004.0,1
,,,Ciencias Fisicas,1981.0,1.0,Geologia E Geoquímica,1996.0,1.0,Física (sp-são Carlos),1999.0,1
,,,Meteorologia,2007.0,1.0,Geologia E Geoquímica,1995.0,1.0,Física - Departamento De Física Dos Materiais E Mecânica,2009.0,1
,,,Meteorologia Bacharelado,1998.0,1.0,Geotecnia,1996.0,1.0,Física - Uem/uel,2005.0,1
,,,Microbiologia,1989.0,1.0,Geotecnia,1995.0,1.0,Física - Uem/uel,2006.0,1
,,,Microbiologia,1996.0,1.0,Geotecnia,1994.0,1.0,Agronomia (produção Vegetal),2012.0,1
,,,Microbiologia,1998.0,1.0,Geotecnia,1988.0,1.0,Agronomia (produção Vegetal),2017.0,1
,,,Microbiologia,2001.0,1.0,Geotecnia,1987.0,1.0,Agronomia (produção Vegetal) [jaboticabal],1999.0,1
,,,Microbiologia E Imunologia,1988.0,1.0,Geotecnia,1981.0,1.0,Física Aplicada,1995.0,1
,,,Microbiologia E Imunologia,1997.0,1.0,Geosciences - Paleontology,1994.0,1.0,Física Aplicada,1999.0,1
,,,Ciencias Fisicas,1987.0,1.0,Geoscience Et Pedologie,1992.0,1.0,Agronomia (produção Vegetal) [jaboticabal],2005.0,1
,,,Ciencias Fisicas,1999.0,1.0,Geoquímica E Meio Ambiente,1999.0,1.0,Física Aplicada,2006.0,1
,,,Ciencias Juridicas E Sociais,1970.0,1.0,Geoquímica E Meio Ambiente,1989.0,1.0,Física Aplicada,2011.0,1
,,,Microbiologia E Imunologia,2005.0,1.0,Geoquímica E Meio Ambiente,1986.0,1.0,Agronomia (protecao De Plantas),2009.0,1
,,,Mineralogia E Cristalografia,1970.0,1.0,Geoquímica,1974.0,1.0,Física Aplicada - Biomolecular,2010.0,1
