CURSO-TECNICO-PROFISSIONALIZANTE,Início.1,Quantidade,GRADUACAO,Início.2,Quantidade,MESTRADO,Início.4,Quantidade,DOUTORADO,Início.5,Quantidade
,,,Economia,1996.0,2.0,História Social,1986.0,2.0,Biologia Parasitária,1998.0,2
,,,Economia,1998.0,2.0,História Social,1992.0,2.0,Engenharia De Produção,1997.0,2
,,,Engenharia Civil,1971.0,2.0,Imunologia,1994.0,2.0,Engenharia De Produção,2006.0,2
,,,Arquitetura E Urbanismo,1994.0,2.0,História,1978.0,2.0,Engenharia Elétrica,1985.0,2
,,,Engenharia Eletrica,1995.0,2.0,História,1992.0,2.0,Agronomia (ciência Do Solo),2010.0,2
,,,Educação Física,1991.0,2.0,História,1995.0,2.0,Química,1987.0,2
,,,Engenharia Civil,1981.0,2.0,Geologia,1993.0,2.0,Química,1983.0,2
,,,Engenharia Civil,1982.0,2.0,Engenharia Civil,1999.0,2.0,Quimica,1993.0,2
,,,Engenharia Elétrica,1985.0,2.0,Engenharia Civil,1971.0,2.0,Economia,1999.0,2
,,,Engenharia Civil,1985.0,2.0,Engenharia Civil,1972.0,2.0,Botânica,2003.0,2
,,,Engenharia Florestal,1999.0,2.0,Engenharia Civil,1977.0,2.0,Economia,2002.0,2
,,,Engenharia Civil,1988.0,2.0,Engenharia Agrícola,1992.0,2.0,Economia,2003.0,2
,,,Enfermagem,1999.0,2.0,Engenharia Agrícola,1993.0,2.0,Economia,2006.0,2
,,,Ciências Econômicas,1987.0,2.0,Ciência Ambiental,1993.0,2.0,Economia,2010.0,2
,,,Engenharia Civil,1989.0,2.0,Botânica,1976.0,2.0,Economia,2012.0,2
,,,Ciências Econômicas,1990.0,2.0,Engenharia Agrícola,1999.0,2.0,Economia,2014.0,2
,,,Bacharel Em Química,1985.0,2.0,Engenharia Agrícola,2001.0,2.0,Educação,2004.0,2
,,,Engenharia De Materiais,1984.0,2.0,Engenharia Agrícola,2004.0,2.0,Economia Aplicada,2008.0,2
,,,Engenharia Elétrica,1988.0,2.0,Engenharia Agrícola,2006.0,2.0,Economia Da Indústria E Da Tecnologia,2007.0,2
,,,Ciências Econômicas,2004.0,2.0,Engenharia Agrícola [c. Grande],1990.0,2.0,Educação,1993.0,2
,,,Engenharia Civil,1994.0,2.0,Enfermagem,2004.0,2.0,Educação,2003.0,2
,,,Engenharia Civil,1996.0,2.0,Engenharia Aeronâutica E Mecânica,1984.0,2.0,Engenharia Agrícola,2003.0,2
,,,Engenharia Civil,1998.0,2.0,Ciência Da Informação,1982.0,2.0,Engenharia Aeronâutica E Mecânica,2003.0,2
,,,Engenharia Civil,2001.0,2.0,Ciência Da Informação,2001.0,2.0,Educação,2009.0,2
,,,Engenharia Civil,2003.0,2.0,Educação,1984.0,2.0,Engenharia Civil,1991.0,2
,,,Ciências Sociais,1963.0,2.0,Educação,1992.0,2.0,Bioquímica,1998.0,2
,,,Biologia,1983.0,2.0,Educação,2002.0,2.0,Engenharia Civil,1988.0,2
,,,Biologia,1986.0,2.0,Economia Aplicada,2007.0,2.0,Ecologia,1993.0,2
,,,Ciências Sociais,1968.0,2.0,Economia Da Indústria E Da Tecnologia,2002.0,2.0,Ecologia,1996.0,2
,,,Ciências Sociais,1970.0,2.0,Economia,2001.0,2.0,Ecologia,1994.0,2
,,,Ciências Sociais,1976.0,2.0,Economia,2008.0,2.0,Ecologia,2003.0,2
,,,Engenharia Elétrica,1992.0,2.0,Economia,1984.0,2.0,Ciências Farmacêuticas,2007.0,2
,,,Engenharia Eletrônica,1962.0,2.0,Economia,1988.0,2.0,Computação,2008.0,2
,,,Engenharia Elétrica,1993.0,2.0,Ciência Do Solo,1994.0,2.0,Desenvolvimento Econômico,2007.0,2
,,,Biologia Bacharelado,2000.0,2.0,Ciência Do Solo,2006.0,2.0,Doutorado - Letras,2008.0,2
,,,Ciências Sociais,1983.0,2.0,Ciência Da Computação,1996.0,2.0,Ecologia,2004.0,2
,,,Ciências Sociais,1984.0,2.0,Ciência Da Computação,2002.0,2.0,Ecologia E Recursos Naturais,1994.0,2
,,,Ciências Sociais,1987.0,2.0,Economia,1995.0,2.0,Ecologia De Ambientes Aquáticos Continentais,1997.0,2
,,,Biomedicina,2003.0,2.0,Economia,1998.0,2.0,Ecologia (conservação E Manejo Da Vida Silvestre),2005.0,2
,,,Ciências Sociais,1990.0,2.0,Economia,2000.0,2.0,Ecologia E Recursos Naturais,1999.0,2
,,,Ciências Sociais,1991.0,2.0,Ecologia,1999.0,2.0,Ciências Da Computação,2000.0,2
,,,Engenharia De Minas,1981.0,2.0,Ecologia,2002.0,2.0,Química,2005.0,2
,,,Ciências Sociais,1996.0,2.0,Direito,1990.0,2.0,Química,2011.0,2
,,,Engenharia Agrícola,1995.0,2.0,Ecologia,1986.0,2.0,Computação,1999.0,2
,,,Estatística,2000.0,2.0,Ecologia,1989.0,2.0,Ciências Da Computação,2008.0,2
,,,Estatística,2005.0,2.0,Ecologia,1990.0,2.0,Recursos Florestais,2008.0,2
,,,Farmácia,1976.0,2.0,Ecologia,1991.0,2.0,Química De Produtos Naturais,1988.0,2
,,,Farmácia,1982.0,2.0,Desenvolvimento Econômico,1995.0,2.0,Química Biológica,1991.0,2
,,,Farmácia,1983.0,2.0,Desenvolvimento Econômico,2003.0,2.0,Ciências Biológicas (entomologia),2000.0,2
,,,Engenharia Agrícola,1987.0,2.0,Psicologia,1995.0,2.0,Ciências Biológicas (botânica),1992.0,2
,,,Farmácia,1987.0,2.0,Psicologia,1996.0,2.0,Ciências Biológicas (bioquímica),2002.0,2
,,,Engenharia Mecânica,1985.0,2.0,Psicologia,1998.0,2.0,Ciências Biológicas (bioquímica),1996.0,2
,,,Farmácia,1995.0,2.0,Psicologia,1999.0,2.0,Ciências Biológicas (zoologia),2002.0,2
,,,Farmácia,1996.0,2.0,Oceanografia Biológica,1990.0,2.0,Ciências Biológicas (zoologia),2000.0,2
,,,Farmácia,1997.0,2.0,Medicina Veterinária,2003.0,2.0,Ciências Biológicas (zoologia),1992.0,2
,,,Engenharia Mecânica,1987.0,2.0,Matemática Aplicada,1997.0,2.0,Ciências Biológicas (zoologia),2007.0,2
,,,Farmácia,2000.0,2.0,Medicina Veterinária,1990.0,2.0,Ciências Biológicas (biofísica),1994.0,2
,,,Farmácia Bioquímica,1975.0,2.0,Medicina Veterinária,1992.0,2.0,Ciências Biológicas (biofísica),1997.0,2
,,,Farmácia Bioquímica,1994.0,2.0,Matemática,1992.0,2.0,Ciências Biológicas (biologia Molecular),1991.0,2
,,,Farmácia E Bioquímica,1982.0,2.0,Matemática,1998.0,2.0,Ciências Biológicas (biologia Molecular),1996.0,2
,,,Farmácia Industrial,1999.0,2.0,Matemática,2005.0,2.0,Ciências Biológicas,1997.0,2
,,,Filosofia,1969.0,2.0,Matemática,2009.0,2.0,Ciências Biológicas,1996.0,2
,,,Filosofia,1990.0,2.0,Computação,1992.0,2.0,Ciências Biológicas (biofísica),1980.0,2
,,,Fisica,1971.0,2.0,Ciências Farmacêuticas,2002.0,2.0,Ciências Biológicas (biofísica),1984.0,2
,,,Fisica,1973.0,2.0,Ciências Dos Alimentos,1995.0,2.0,Ciências (microbiologia),2001.0,2
,,,Fisica,1974.0,2.0,Ciências Da Computação,1992.0,2.0,Ciências (microbiologia),2002.0,2
,,,Fisica,1976.0,2.0,Ciências Da Computação,1999.0,2.0,Ciências (microbiologia),1994.0,2
,,,Fisica,1991.0,2.0,Ciências Da Computação,2003.0,2.0,Ciências (bioquímica),1991.0,2
,,,Fisica,1999.0,2.0,Ciências Biológicas (zoologia),1996.0,2.0,Ciência Política,2001.0,2
,,,Fisica,2004.0,2.0,Ciências Biológicas (zoologia),2000.0,2.0,Ciência Social (antropologia Social),1995.0,2
,,,Fisioterapia,1996.0,2.0,Ciência E Tecnologia De Polímeros,1987.0,2.0,Administração,2006.0,2
,,,Fisioterapia,2000.0,2.0,Ciências Da Computação,1985.0,2.0,Administração,1995.0,2
,,,Engenharia Agronômica,2001.0,2.0,Ciências Biológicas (microbiologia),1987.0,2.0,´programa De Pós-graduação Em Química,2010.0,1
,,,Engenharia Agronômica,1992.0,2.0,Ciências Biológicas (zoologia),1987.0,2.0,Acoustics And Vibration,1992.0,1
,,,Ciências Agrícolas,1995.0,2.0,Agronomia,2001.0,2.0,Acústica,1991.0,1
,,,Engenharia Agronômica,1991.0,2.0,Agronomia,2002.0,2.0,Administração,1997.0,1
,,,Física,1976.0,2.0,Química,1983.0,2.0,Administração,1999.0,1
,,,Engenharia Mecânica,1991.0,2.0,Psicologia,2008.0,2.0,Administração,2009.0,1
,,,Engenharia Mecânica,1993.0,2.0,Agronomia (ciências Do Solo),1998.0,2.0,Administração De Empresas,1988.0,1
,,,Comunicação Social,1986.0,2.0,Agronomia,1995.0,2.0,Administração De Empresas,1991.0,1
,,,Física,1981.0,2.0,Química,1970.0,2.0,Administração De Empresas,1998.0,1
,,,Física,1982.0,2.0,Ciências Biológicas (zoologia),1988.0,2.0,Administração De Empresas,2002.0,1
,,,Física,1983.0,2.0,Ciências Biológicas (zoologia),1990.0,2.0,Virology,1995.0,1
,,,Comunicação Social,1985.0,2.0,Ciências Biológicas (entomologia),1998.0,2.0,Virology,1987.0,1
,,,Engenharia Agrícola,1977.0,2.0,Ciências Biológicas (entomologia),2005.0,2.0,Virologia,1989.0,1
,,,Física,1990.0,2.0,Ciências Biológicas (genética),1989.0,2.0,Veterinär Pathologie,1991.0,1
,,,Engenharia Mecânica,1995.0,2.0,Ciências Biológicas (genética),1992.0,2.0,Veterinary Pathology,1998.0,1
,,,Engenharia Mecânica,2003.0,2.0,Ciências Biológicas (botânica),1995.0,2.0,Vegetable Nutrition,1980.0,1
,,,Física,1995.0,2.0,Ciências Biológicas (biologia Molecular),1986.0,2.0,Urbanismo,2005.0,1
,,,Engenharia Metalúrgica,1972.0,2.0,Ciência Florestal,1993.0,2.0,Urbanismo,1977.0,1
,,,Engenharia Elétrica,2003.0,2.0,Ciências Biológicas (bioquímica),1986.0,2.0,Urbanisme Et Aménagement Du Territoire,1982.0,1
,,,Engenharia Metalúrgica,1975.0,2.0,Ciências Biológicas (biofísica),1979.0,2.0,Agronomia,2007.0,1
,,,Engenharia Metalúrgica,1977.0,2.0,Sociologia,1995.0,2.0,Agronomia,2006.0,1
,,,Física,2002.0,2.0,Zootecnia,2004.0,2.0,Agronomia,2005.0,1
,,,Engenharia Metalúrgica,1989.0,2.0,Sociologia,1985.0,2.0,Agronomia,2003.0,1
,,,Física,2004.0,2.0,Zootecnia,2006.0,2.0,Agronomia,1997.0,1
,,,Física,2005.0,2.0,Zootecnia,1980.0,2.0,Agronomia,1981.0,1
,,,Física,2007.0,2.0,Administração,1998.0,2.0,Agronegócios,2004.0,1
,,,Geografia,1984.0,2.0,Zootecnia,1993.0,2.0,Ciência E Tecnologia De Polímeros,1990.0,1
,,,Engenharia Metalúrgica,1992.0,2.0,Zoologia,2004.0,1.0,Ciência E Tecnologia De Polímeros,1980.0,1
,,,Geografia,1999.0,2.0,Zootecnia,1994.0,1.0,Ciência E Tecnologia De Polímeros,1977.0,1
,,,Geografia,2000.0,2.0,Zootecnia - Produção Animal,2008.0,1.0,Ciência E Tecnologia De Alimentos,2012.0,1
,,,Geografia,2001.0,2.0, De Pós Economia Caen,1994.0,1.0,Ciência E Tecnologia De Alimentos,2009.0,1
,,,Engenharia Agronômica,1987.0,2.0, De Pós Patologia,1997.0,1.0,Ciência E Tecnologia De Alimentos,2006.0,1
,,,Geologia,1975.0,2.0, De Pós-graduação Em Engenharia Metalúrgica E De Minas (cpgem),1990.0,1.0,Ciência E Tecnologia De Alimentos,2003.0,1
,,,Engenharia Quimica,1980.0,2.0,Administração,1996.0,1.0,Ciência E Tecnologia De Alimentos,2000.0,1
,,,Ciencias Economicas,2001.0,2.0,Zootecnia,2007.0,1.0,Ciência E Tecnologia Da Madeira,2011.0,1
,,,Engenharia Agronômica,1986.0,2.0,Zootecnia,2002.0,1.0,Ciência E Tecnologia Da Madeira,2010.0,1
,,,Geologia,1981.0,2.0,Urban Design,1978.0,1.0,Ciência E Tecnologia Da Madeira,2008.0,1
,,,Engenharia Agronômica,1985.0,2.0,Urbanismo,2001.0,1.0,Ciência E Tecnologia Da Madeira,2007.0,1
,,,Geologia,1985.0,2.0,Vegetable Crops,1976.0,1.0,Ciência E Engenharia Dos Materiais,2013.0,1
,,,Geologia,1986.0,2.0,Verkehrswesen,1975.0,1.0,Ciência E Engenharia Dos Materiais,2002.0,1
,,,Direito,1976.0,2.0,Veterinária,1991.0,1.0,Ciência E Engenharia Dos Materiais,2000.0,1
,,,Engenharia Química,1973.0,2.0,Veterinária,1996.0,1.0,Ciência E Engenharia Dos Materiais,1997.0,1
,,,Geologia,1994.0,2.0,Veterinária,2005.0,1.0,Ciência Política,1995.0,1
,,,História,1979.0,2.0,Virology,1989.0,1.0,Ciência Política,1992.0,1
,,,História,1980.0,2.0,Virtual Reality,1996.0,1.0,Ciência Política,1991.0,1
,,,História,1981.0,2.0,Zoologia,1977.0,1.0,Ciência Política,1980.0,1
,,,História,1983.0,2.0,Zoologia,1983.0,1.0,Ciência Política,1976.0,1
,,,História,1985.0,2.0,Zoologia,1987.0,1.0,Ciência Florestal,2007.0,1
,,,Engenharia Mecânica,1971.0,2.0,Zoologia,1989.0,1.0,Ciência Florestal,2006.0,1
,,,História,1997.0,2.0,Zoologia,1996.0,1.0,Ciência Florestal,2002.0,1
,,,História,2003.0,2.0,Zoologia,1997.0,1.0,Ciência Florestal,1996.0,1
,,,Engenharia Química,1976.0,2.0,Zoologia,1999.0,1.0,Ciência Florestal,1995.0,1
,,,História Natural,1969.0,2.0,Ciência Política,1962.0,1.0,Ciência Florestal,1992.0,1
,,,História Natural,1970.0,2.0,Ciência Política,1975.0,1.0,Ciência Florestal,1989.0,1
,,,Letras,1966.0,2.0,Ciência Política,1991.0,1.0,Ciência Econômica,1997.0,1
,,,Letras,1971.0,2.0,Ciência Política,1995.0,1.0,Ciência E Tecnologia De Sementes,2010.0,1
,,,Letras,2007.0,2.0,Ciência Política,1997.0,1.0,Ciência E Tecnologia De Polímeros,2001.0,1
,,,Licenciatura Plena Em Ciências Biológicas,1989.0,2.0,Ciência Política,1998.0,1.0,Ciência E Tecnologia De Polímeros,1992.0,1
,,,Licenciatura Plena Em Física,1997.0,2.0,Ciência Política,1999.0,1.0,Ciências,2007.0,1
,,,Licenciatura Plena Em Matemática,2005.0,2.0,Ciência Política (ciência Política E Sociologia),1982.0,1.0,Ciências,2005.0,1
,,,Matemática,1972.0,2.0,Ciência Política (ciência Política E Sociologia),1987.0,1.0,Ciências,1995.0,1
,,,Matemática,1975.0,2.0,Ciência Política (ciência Política E Sociologia),1988.0,1.0,Ciências,1986.0,1
,,,Matemática,1980.0,2.0,Ciência Social (antropologia Social),1987.0,1.0,Ciências,1984.0,1
,,,Engenharia Agronômica,1999.0,2.0,Ciência Social (antropologia Social),1997.0,1.0,Ciência Veterinária,2006.0,1
,,,Matemática,1989.0,2.0,Ciência Veterinária,2002.0,1.0,Ciência Social (antropologia Social),2001.0,1
,,,Matemática,1994.0,2.0,Ciências,1988.0,1.0,Ciência Social (antropologia Social),1993.0,1
,,,Matemática,1997.0,2.0,Ciências (bioquímica),1978.0,1.0,Ciência Política (ciência Política E Sociologia),1995.0,1
,,,Matemática,1998.0,2.0,Ciência Econômica,1983.0,1.0,Ciência Política (ciência Política E Sociologia),1991.0,1
,,,Engenharia Mecânica,1972.0,2.0,Ciências Biológicas,2004.0,1.0,Ciência Política (ciência Política E Sociologia),1986.0,1
,,,Ciência Da Computação,2003.0,2.0,Ciências Biológicas,2011.0,1.0,Ciência Política,2008.0,1
,,,Medicina,1979.0,2.0,Ciências Biológicas (biofísica),1974.0,1.0,Ciência Política,2006.0,1
,,,Medicina,1984.0,2.0,Ciências (bioquímica),1984.0,1.0,Ciência Política,2004.0,1
,,,Engenharia De Alimentos,1998.0,2.0,Ciências (bioquímica),2000.0,1.0,Ciência Política,2000.0,1
,,,Medicina Veterinária,1985.0,2.0,Ciências (entomologia) - Ribeirão Preto,1986.0,1.0,Ciência Política,1998.0,1
,,,Medicina Veterinária,1987.0,2.0,Ciências (fisiologia Geral),1989.0,1.0,Ciências (microbiologia),1995.0,1
,,,Engenharia Mecânica,1979.0,2.0,Ciências (físico Química),2000.0,1.0,Ciências (microbiologia),1993.0,1
,,,Engenharia Química,1983.0,2.0,Ciências (microbiologia),1971.0,1.0,Ciências (microbiologia),1992.0,1
,,,Ciência Da Computação,1996.0,2.0,Ciências (microbiologia),1982.0,1.0,Ciências (microbiologia),1985.0,1
,,,Engenharia Agronômica,1982.0,2.0,Ciências (microbiologia),1989.0,1.0,Ciências (microbiologia),1974.0,1
,,,Engenharia De Alimentos,1997.0,2.0,Ciências (microbiologia),1992.0,1.0,Ciências (físico Química),2002.0,1
,,,Ciência Da Computação,1991.0,2.0,Ciências (microbiologia),1999.0,1.0,Ciências (energia Nuclear Na Agricultura),1997.0,1
,,,Medicina Veterinária,1996.0,2.0,Ciências (química De Produtos Naturais),1990.0,1.0,Ciências (economia Aplicada),1998.0,1
,,,Medicina Veterinária,1997.0,2.0,Ciências Agrárias,1993.0,1.0,Ciências (bioquímica),2001.0,1
,,,Engenharia Agronômica,1981.0,2.0,Ciências Agrárias,2010.0,1.0,Ciências (bioquímica),1998.0,1
,,,Engenharia Florestal,1983.0,2.0,Ciências Biológicas (biologia Celular),1995.0,1.0,Ciências (bioquímica),1994.0,1
,,,Medicina Veterinária,2002.0,2.0,Ciências Biológicas (biologia Celular),1999.0,1.0,Ciências (bioquímica),1989.0,1
,,,Meteorologia,1990.0,2.0,Ciências Biológicas (biologia Celular),2006.0,1.0,Ciências (bioquímica),1987.0,1
,,,Nutrição,1997.0,2.0,Ciências Biológicas (biologia Genética),1981.0,1.0,Ciências (bioquímica),1983.0,1
,,,Oceanografia,1992.0,2.0,Ciências Biológicas (biologia Genética),1985.0,1.0,Ciências (biologia Da Relação Patógeno-hospedeiro),1996.0,1
,,,Oceanologia,1984.0,2.0,Ciências Biológicas (biologia Genética),1988.0,1.0,Ciências,2008.0,1
,,,Odontologia,2000.0,2.0,Ciências Biológicas (biologia Molecular),1976.0,1.0,Ciência Da Informação,2003.0,1
,,,Pedagogia,1969.0,2.0,Ciências Agrárias (fisiologia Vegetal),1976.0,1.0,Ciência Da Informação,1995.0,1
,,,Pedagogia,2002.0,2.0,Ciências Agrárias (fisiologia Vegetal),1979.0,1.0,Ciência Da Informação,1992.0,1
,,,Psicologia,1969.0,2.0,Ciências Agrárias (fisiologia Vegetal),1997.0,1.0,Ciência Da Computação (dr. Rer. Nat.),1997.0,1
,,,Psicologia,1972.0,2.0,Ciências Agrárias (fisiologia Vegetal),2001.0,1.0,Ciências Biológicas,1993.0,1
,,,Psicologia,1975.0,2.0,Ciências Agrárias (fisiologia Vegetal),2004.0,1.0,Ciências Biológicas,1991.0,1
,,,Psicologia,1978.0,2.0,Ciências Aplicadas A Produtos Para Saúde,2009.0,1.0,Ciências Ambientais,2002.0,1
,,,Psicologia,1981.0,2.0,Ciências Biológica (zoologia),1999.0,1.0,Ciências Agrárias (fisiologia Vegetal),2006.0,1
,,,Psicologia,1983.0,2.0,Ciências Biológicas,1995.0,1.0,Ciências Agrárias (fisiologia Vegetal),2003.0,1
,,,Psicologia,1987.0,2.0,Ciências Biológicas,1998.0,1.0,Ciências Agrárias (fisiologia Vegetal),1999.0,1
,,,Psicologia,1990.0,2.0,Ciência E Tecnologia De Alimentos,2000.0,1.0,Ciências Agrárias (fisiologia Vegetal),1992.0,1
,,,Psicologia,1991.0,2.0,Ciência E Tecnologia De Alimentos,2001.0,1.0,Ciências Agrárias (fisiologia Vegetal),1991.0,1
,,,Psicologia,1993.0,2.0,Ciência E Tecnologia De Alimentos,2003.0,1.0,Ciências Agrárias (fisiologia Vegetal),1988.0,1
,,,Engenharia De Pesca,1997.0,2.0,Ciências Biológicas (biologia Vegetal),1995.0,1.0,Ciências (química),2001.0,1
,,,Psicologia,1996.0,2.0,Ciências Biológicas (bioquímica Toxicológica),2006.0,1.0,Ciências (química De Produtos Naturais),1992.0,1
,,,Psicologia,1999.0,2.0,Ciências Biológicas (bioquímica Toxicológica),2008.0,1.0,Ciências (microbiologia),2000.0,1
,,,Quimica,1972.0,2.0,Ciências Biológicas (bioquímica),1984.0,1.0,Ciências Biológicas,2013.0,1
,,,Quimica Industrial,1984.0,2.0,Ciências Biológicas (bioquímica),1985.0,1.0,Ciências Biológicas,2010.0,1
,,,Química,1977.0,2.0,Ciências Biológicas (bioquímica),1989.0,1.0,Ciências Biológicas,2004.0,1
,,,Química,1983.0,2.0,Ciências Biológicas (bioquímica),1990.0,1.0,Ciências Biológicas,2002.0,1
,,,Engenharia Agronômica,1974.0,2.0,Ciências Biológicas (bioquímica),1994.0,1.0,Ciências Biológicas,1998.0,1
,,,Engenharia Agronômica,1972.0,2.0,Ciências Biológicas (biofísica),1977.0,1.0,Ciência Do Solo,1994.0,1
,,,Ciencias Biologicas,1982.0,2.0,Ciências Biológicas (biofísica),1980.0,1.0,Ciência Do Solo,1974.0,1
,,,Química,1988.0,2.0,Ciências Biológicas (biofísica),1983.0,1.0,Ciência De Alimentos,2006.0,1
,,,Engenharia Agronômica,2002.0,2.0,Ciências Biológicas (biofísica),1991.0,1.0,Ciência De Alimentos,2003.0,1
,,,Ciências Sociais,1998.0,2.0,Ciências Biológicas (biofísica),1994.0,1.0,Ciência De Alimentos,2000.0,1
,,,Química,1994.0,2.0,Ciências Biológicas (biologia Molecular),1988.0,1.0,Ciência De Alimentos,1999.0,1
,,,Química,1995.0,2.0,Ciências Biológicas (biologia Molecular),1990.0,1.0,Ciência De Alimentos,1993.0,1
,,,Engenharia Química,1990.0,2.0,Ciências Biológicas (biologia Molecular),1994.0,1.0,Ciência De Alimentos,1991.0,1
,,,Engenharia Mecânica,1981.0,2.0,Ciências Biológicas (biologia Molecular),1995.0,1.0,Ciência De Alimentos,1990.0,1
,,,Química,1999.0,2.0,Ciências Biológicas (biologia Vegetal),1988.0,1.0,Ciência De Alimentos,1989.0,1
,,,Química,2004.0,2.0,Ciência Florestal,1991.0,1.0,Ciência De Alimentos,1985.0,1
,,,Química,2005.0,2.0,Ciência Florestal,1992.0,1.0,Ciências Biológicas (biologia Molecular),2002.0,1
,,,Química Industrial,1975.0,2.0,Ciência Florestal,1994.0,1.0,Ciências Biológicas (biologia Molecular),1998.0,1
,,,Engenharia Química,1995.0,2.0,Ciência Florestal,2000.0,1.0,Ciências Biológicas (biologia Molecular),1995.0,1
,,,Química Industrial,1983.0,2.0,Ciência Florestal,2001.0,1.0,Ciências Biológicas (biologia Molecular),1994.0,1
,,,Engenharia Mecânica,1982.0,2.0,Ciência Florestal,2003.0,1.0,Ciências Biológicas (biologia Molecular),1990.0,1
,,,Química Industrial,1986.0,2.0,Ciência Florestal,2004.0,1.0,Ciências Biológicas (biologia Genética),1991.0,1
,,,Química Industrial,1987.0,2.0,Ciência Politica,1973.0,1.0,Ciências Biológicas (biologia Genética),1990.0,1
,,,Química Industrial,1988.0,2.0,Ciência E Tecnologia De Alimentos,1988.0,1.0,Ciências Biológicas (biologia Celular),2008.0,1
,,,Química Industrial,2002.0,2.0,Ciência E Tecnologia De Alimentos,1996.0,1.0,Ciências Biológicas (biologia Celular),1999.0,1
,,,Engenharia Química,1999.0,2.0,Ciência E Tecnologia De Alimentos,1997.0,1.0,Ciências Biológicas (biofísica),2001.0,1
,,,Administração,1994.0,2.0,Ciências Biológicas (fisiologia),1995.0,1.0,Ciências Biológicas (biofísica),1996.0,1
,,,Administração,1996.0,2.0,Ciências Biológicas (bioquímica),1995.0,1.0,Ciências Biológicas (biofísica),1992.0,1
,,,Zootecnia,1986.0,2.0,Ciências Biológicas (bioquímica),1997.0,1.0,Ciências Biológicas (biofísica),1991.0,1
,,,Zootecnia,1981.0,2.0,Ciências Biológicas (bioquímica),2000.0,1.0,Ciências Biológicas (biofísica),1990.0,1
,,,Zootecnia,1983.0,2.0,Ciências Biológicas (bioquímica),2002.0,1.0,Ciências Biológicas (biofísica),1986.0,1
,,,Ciências Econômicas,1994.0,1.0,Ciências Biológicas (bioquímica),2005.0,1.0,Ciências Biológicas (biofísica),1976.0,1
,,,Ciências Econômicas,2001.0,1.0,Ciências Biológicas (botânica),1973.0,1.0,Ciências Biológicas (botânica),1994.0,1
,,,Ciências Econômicas,2005.0,1.0,Ciências Biológicas (botânica),1977.0,1.0,Ciências Biológicas (botânica),1991.0,1
,,,Ciências Estatísticas,1964.0,1.0,Ciências Biológicas (botânica),1979.0,1.0,Ciências Biológicas (botânica),1984.0,1
,,,Ciências Farmacêuticas,1990.0,1.0,Ciências Biológicas (botânica),1984.0,1.0,Ciências Biológicas (botânica),1978.0,1
,,,Ciências Farmacêuticas,2001.0,1.0,Ciências Biológicas (botânica),1989.0,1.0,Ciências Biológicas (bioquímica),2007.0,1
,,,Ciências Habilitação Biologia,1978.0,1.0,Ciências Biológicas (botânica),1990.0,1.0,Ciências Biológicas (bioquímica),2004.0,1
,,,Ciências Habilitação Em Biologia,1980.0,1.0,Ciências Biológicas (botânica),1992.0,1.0,Ciências Biológicas (bioquímica),2001.0,1
,,,Ciências Licenciatura Habilitação Em Física,2005.0,1.0,Ciências Biológicas (botânica),1993.0,1.0,Ciências Biológicas (bioquímica),1998.0,1
,,,Ciências Naturais,1992.0,1.0,Ciências Biológicas (entomologia),1975.0,1.0,Ciências Biológicas (bioquímica),1997.0,1
,,,Ciências Náuticas,1990.0,1.0,Ciências Biológicas (biologia Molecular),1983.0,1.0,Ciências Biológicas (bioquímica),1991.0,1
,,,Ciências Sociais,1962.0,1.0,Ciências Biológicas (zoologia),1973.0,1.0,Ciências Biológicas (bioquímica),1989.0,1
,,,Ciências Sociais,1965.0,1.0,Ciências Biológicas (zoologia),1979.0,1.0,Ciências Biológicas (bioquímica),1986.0,1
,,,Ciências Sociais,1967.0,1.0,Ciências Biológicas (zoologia),1984.0,1.0,Ciências Biológicas (bioquímica Toxicológica),2009.0,1
